timestamp,sampleIndex,averageNumberInSystem,averageWaitingTime,queueSize1,queueSize2,queueSize3,measuredArrivalRate,measuredOccupancy,littlesLawError
2410.000000,241,786.748110,276.214999,1554,1584,1496,2.922822,0.999984,-20.579048
2420.000000,242,789.891746,277.174662,1560,1589,1504,2.922314,0.999984,-20.099662
2430.000000,243,793.028593,279.200910,1564,1597,1500,2.918519,0.999984,-21.824432
2440.000000,244,796.165601,279.922175,1568,1601,1512,2.918033,0.999984,-20.656485
2450.000000,245,799.289657,281.553934,1576,1600,1516,2.915102,0.999985,-21.468792
2460.000000,246,802.420718,281.279450,1585,1612,1526,2.917886,0.999985,-18.320700
2470.000000,247,805.554960,282.109438,1592,1615,1529,2.914170,0.999985,-16.559912
2480.000000,248,808.695434,282.608597,1602,1628,1537,2.918548,0.999985,-16.111432
2490.000000,249,811.844760,283.206310,1607,1641,1543,2.919679,0.999985,-15.026675
2500.000000,250,815.008603,283.906804,1615,1653,1554,2.924400,0.999985,-15.248454
2510.000000,251,818.176803,285.508927,1616,1656,1567,2.924303,0.999985,-16.737748
2520.000000,252,821.339468,287.345980,1618,1661,1576,2.924206,0.999985,-18.919471
2530.000000,253,824.507844,287.512484,1626,1669,1585,2.924901,0.999985,-16.437762
2540.000000,254,827.679121,288.805737,1636,1669,1595,2.925591,0.999985,-17.248214
2550.000000,255,830.849767,290.396697,1643,1675,1595,2.923529,0.999985,-18.133519
2560.000000,256,834.014555,291.448928,1647,1685,1598,2.922266,0.999985,-17.676629
2570.000000,257,837.186434,291.013981,1660,1696,1605,2.924514,0.999985,-13.887917
2580.000000,258,840.361280,292.153799,1665,1700,1615,2.924419,0.999985,-14.018726
2590.000000,259,843.529169,295.225669,1670,1705,1614,2.923552,0.999985,-19.578463
2600.000000,260,846.687645,296.973035,1670,1713,1620,2.922308,0.999985,-21.158940
2610.000000,261,849.845424,298.614924,1675,1722,1627,2.924138,0.999986,-23.345804
2620.000000,262,853.003949,300.061914,1682,1731,1628,2.923664,0.999986,-24.276304
2630.000000,263,856.165403,300.782255,1689,1733,1648,2.927376,0.999986,-24.337478
2640.000000,264,859.336709,302.930417,1694,1738,1651,2.926515,0.999986,-27.193746
2650.000000,265,862.502666,305.007547,1703,1740,1658,2.927925,0.999986,-30.536412
2660.000000,266,865.664273,305.698193,1707,1745,1665,2.925564,0.999986,-28.675328
2670.000000,267,868.820388,306.649232,1713,1748,1670,2.922846,0.999986,-27.468229
2680.000000,268,871.966843,308.182129,1717,1756,1668,2.919403,0.999986,-27.740984
2690.000000,269,875.108911,309.557983,1729,1764,1671,2.921561,0.999986,-29.283724
2700.000000,270,878.256652,310.093623,1738,1770,1676,2.920741,0.999986,-27.446426
2710.000000,271,881.413271,310.490308,1749,1776,1687,2.923247,0.999986,-26.226661
2720.000000,272,884.571816,310.842148,1761,1781,1690,2.922059,0.999986,-23.727225
2730.000000,273,887.734104,311.618832,1765,1789,1706,2.925275,0.999986,-23.836589
2740.000000,274,890.904756,312.256399,1768,1796,1718,2.925547,0.999986,-22.616154
2750.000000,275,894.081328,312.973846,1774,1805,1724,2.925455,0.999986,-21.509432
2760.000000,276,897.258438,313.340608,1777,1807,1734,2.922101,0.999986,-18.354606
2770.000000,277,900.439458,314.710762,1784,1815,1743,2.924549,0.999986,-19.947505
2780.000000,278,903.609213,317.400674,1791,1815,1745,2.923022,0.999986,-24.159806
2790.000000,279,906.776161,318.676396,1798,1819,1754,2.923656,0.999986,-24.923968
2800.000000,280,909.945929,320.194140,1807,1822,1761,2.924286,0.999986,-26.393219
2810.000000,281,913.113517,320.611648,1817,1828,1768,2.924555,0.999987,-24.532933
2820.000000,282,916.278278,322.762075,1817,1834,1770,2.921631,0.999987,-26.713473
2830.000000,283,919.441150,323.785653,1822,1844,1777,2.922615,0.999987,-26.859605
2840.000000,284,922.611726,323.540051,1831,1853,1789,2.924648,0.999987,-23.629001
2850.000000,285,925.800166,322.445196,1844,1866,1801,2.928421,0.999987,-18.455134
2860.000000,286,928.993578,324.603433,1855,1873,1797,2.927972,0.999987,-21.436194
2870.000000,287,932.181835,325.627199,1862,1882,1799,2.927178,0.999987,-20.986842
2880.000000,288,935.376558,325.922946,1872,1895,1803,2.928819,0.999987,-19.192904
2890.000000,289,938.577718,326.819812,1875,1904,1812,2.929066,0.999987,-18.698998
2900.000000,290,941.778839,327.662931,1884,1908,1816,2.927586,0.999987,-17.482638
2910.000000,291,944.978132,329.280843,1889,1916,1820,2.927491,0.999987,-18.988708
2920.000000,292,948.176855,330.236817,1893,1928,1828,2.929110,0.999987,-19.122974
2930.000000,293,951.382440,331.161294,1904,1932,1833,2.929010,0.999987,-18.592382
2940.000000,294,954.585900,332.377406,1909,1937,1840,2.928231,0.999987,-18.692021
2950.000000,295,957.781655,335.158631,1918,1947,1838,2.930169,0.999987,-24.289941
2960.000000,296,960.972887,337.142945,1924,1951,1840,2.928716,0.999987,-26.423125
2970.000000,297,964.161307,338.337134,1931,1958,1844,2.928283,0.999987,-26.585513
2980.000000,298,967.344649,338.971987,1943,1958,1849,2.926510,0.999987,-24.660284
2990.000000,299,970.527117,340.252047,1943,1963,1859,2.925084,0.999987,-24.738570
3000.000000,300,973.707969,342.569119,1948,1965,1861,2.923000,0.999987,-27.621566
3010.000000,301,976.878686,343.252773,1954,1972,1874,2.924917,0.999987,-27.107166
3020.000000,302,980.059207,344.172424,1963,1981,1877,2.925166,0.999987,-26.702114
3030.000000,303,983.239136,345.586640,1965,1993,1885,2.926733,0.999988,-28.200574
3040.000000,304,986.421478,347.242647,1968,1994,1896,2.925987,0.999988,-29.605939
3050.000000,305,989.601767,347.335902,1976,2002,1902,2.925246,0.999988,-26.441158
3060.000000,306,992.778871,350.568884,1982,1999,1907,2.924510,0.999988,-32.463268
3070.000000,307,995.949693,351.260782,1991,2005,1913,2.924430,0.999988,-31.287864
3080.000000,308,999.124972,352.086469,1996,2018,1922,2.926948,0.999988,-31.413833
3090.000000,309,1002.306982,353.454726,2007,2027,1925,2.928803,0.999988,-32.892135
3100.000000,310,1005.492572,354.204370,2017,2032,1933,2.929677,0.999988,-32.211972
3110.000000,311,1008.687014,354.612423,2023,2039,1943,2.929904,0.999988,-30.293177
3120.000000,312,1011.881964,355.940720,2031,2041,1947,2.928205,0.999988,-30.385477
3130.000000,313,1015.072227,356.549402,2045,2046,1951,2.928754,0.999988,-29.173258
3140.000000,314,1018.253142,359.891395,2045,2053,1946,2.925796,0.999988,-34.715726
3150.000000,315,1021.421064,361.609289,2049,2057,1947,2.922857,0.999988,-35.511228
3160.000000,316,1024.588144,361.994555,2055,2064,1953,2.921519,0.999988,-32.985823
3170.000000,317,1027.749674,362.332710,2065,2070,1962,2.922397,0.999988,-31.130522
3180.000000,318,1030.915777,363.091177,2068,2075,1968,2.919811,0.999988,-29.241953
3190.000000,319,1034.077993,364.020795,2074,2086,1971,2.919749,0.999988,-28.771438
3200.000000,320,1037.240852,365.177455,2080,2099,1967,2.918125,0.999988,-28.392608
3210.000000,321,1040.409095,365.341653,2090,2114,1972,2.920561,0.999988,-26.593395
3220.000000,322,1043.580442,366.417400,2094,2119,1983,2.920807,0.999988,-26.654232
3230.000000,323,1046.759789,367.296398,2101,2125,1991,2.921053,0.999988,-26.132320
3240.000000,324,1049.930242,368.839345,2105,2125,1996,2.917901,0.999988,-26.306539
3250.000000,325,1053.091881,370.493562,2111,2134,1997,2.917538,0.999988,-27.837336
3260.000000,326,1056.256778,370.842303,2122,2136,2008,2.918098,0.999988,-25.897464
3270.000000,327,1059.424483,372.240337,2126,2143,2014,2.917737,0.999988,-26.674923
3280.000000,328,1062.583417,373.756585,2125,2150,2022,2.916463,0.999988,-27.463990
3290.000000,329,1065.744146,375.430125,2133,2153,2030,2.917325,0.999989,-29.507630
3300.000000,330,1068.906281,377.028653,2142,2158,2042,2.920606,0.999989,-32.245888
3310.000000,331,1072.072039,378.188346,2148,2163,2045,2.918731,0.999989,-31.758055
3320.000000,332,1075.235542,379.688503,2160,2167,2053,2.921084,0.999989,-33.866598
