Tempo(s),Fila,E[N],E[W]
63310,7,4.143796,51.269054
63320,7,4.144247,51.282733
63330,7,4.144707,51.286495
63340,5,4.144999,51.298204
63350,5,4.145133,51.307973
63360,8,4.145395,51.289251
63370,8,4.146004,51.304873
63380,4,4.146165,51.314963
63390,4,4.146142,51.322774
63400,6,4.146282,51.312570
63410,8,4.146730,51.306180
63420,6,4.147238,51.320549
63430,6,4.147530,51.332256
63440,5,4.147796,51.343642
63450,4,4.147913,51.353192
63460,5,4.148035,51.352774
63470,5,4.148169,51.362528
63480,3,4.148156,51.370459
63490,2,4.147830,51.364485
63500,0,4.147304,51.366064
63510,2,4.146780,51.347630
63520,2,4.146504,51.342286
63530,0,4.146121,51.345633
63540,0,4.145469,51.345633
63550,0,4.144817,51.345633
63560,0,4.144165,51.345633
63570,0,4.143513,51.345633
63580,0,4.142861,51.345633
63590,1,4.142319,51.336988
63600,0,4.141691,51.337271
63610,0,4.141040,51.337271
63620,0,4.140389,51.337271
63630,0,4.139738,51.337271
63640,0,4.139122,51.327698
63650,0,4.138472,51.327698
63660,2,4.137957,51.299384
63670,3,4.137730,51.294635
63680,2,4.137420,51.298848
63690,3,4.137176,51.283910
63700,3,4.136848,51.267937
63710,3,4.136669,51.273774
63720,2,4.136472,51.279374
63730,2,4.136137,51.283265
63740,2,4.135899,51.278395
63750,2,4.135688,51.263872
63760,1,4.135262,51.266636
63770,0,4.134629,51.266822
63780,0,4.134012,51.257254
63790,0,4.133364,51.257254
63800,1,4.132799,51.248320
63810,0,4.132174,51.248591
63820,0,4.131526,51.248591
63830,2,4.131002,51.220246
63840,2,4.130668,51.224131
63850,0,4.130215,51.226536
63860,0,4.129642,51.217508
63870,0,4.129026,51.207941
63880,0,4.128380,51.207941
63890,0,4.127826,51.199142
63900,0,4.127180,51.199142
63910,0,4.126610,51.190146
63920,1,4.126073,51.171627
63930,0,4.125498,51.172506
63940,0,4.124942,51.153767
63950,0,4.124297,51.153767
63960,2,4.123791,51.135652
63970,1,4.123320,51.137807
63980,1,4.122832,51.139746
63990,2,4.122378,51.132193
64000,3,4.121983,51.105565
64010,3,4.121808,51.111376
64020,1,4.121450,51.114918
64030,3,4.121160,51.099506
64040,2,4.120940,51.104761
64050,2,4.120609,51.108634
64060,2,4.120290,51.102763
64070,2,4.119985,51.087175
64080,3,4.119779,51.082710
64090,4,4.119696,51.079766
64100,4,4.119704,51.058197
64110,1,4.119440,51.062893
64120,1,4.118953,51.064827
64130,0,4.118326,51.065008
64140,0,4.117684,51.065008
64150,0,4.117042,51.065008
64160,0,4.116400,51.065008
64170,0,4.115758,51.065008
64180,0,4.115117,51.065008
64190,0,4.114476,51.065008
64200,0,4.113835,51.065008
64210,2,4.113233,51.045748
64220,1,4.112761,51.047839
64230,0,4.112214,51.039131
64240,2,4.111689,51.020840
64250,3,4.111459,51.016076
64260,0,4.110962,51.017844
64270,1,4.110341,51.008233
64280,1,4.109857,51.010164
64290,0,4.109296,51.011125
64300,0,4.108657,51.011125
64310,0,4.108023,50.991494
64320,0,4.107472,50.982750
64330,0,4.106834,50.982750
64340,0,4.106195,50.982750
64350,1,4.105678,50.974407
64360,1,4.105195,50.976337
64370,0,4.104610,50.976996
64380,0,4.103973,50.976996
64390,0,4.103335,50.976996
64400,0,4.102698,50.976996
64410,0,4.102098,50.967624
64420,0,4.101462,50.967624
64430,1,4.100838,50.957959
64440,3,4.100542,50.942538
64450,5,4.100569,50.931140
64460,7,4.100930,50.923900
64470,8,4.101475,50.928760
64480,9,4.102231,50.936235
64490,7,4.102795,50.951135
64500,7,4.103181,50.944212
64510,6,4.103564,50.956864
64520,7,4.103903,50.959169
64530,7,4.104352,50.972640
64540,8,4.104877,50.967437
64550,7,4.105478,50.982803
64560,8,4.106065,50.978371
64570,8,4.106584,50.982908
64580,7,4.107021,50.986429
64590,5,4.107388,50.998880
64600,6,4.107567,50.989400
64610,7,4.107867,50.991220
64620,8,4.108390,50.995801
64630,7,4.108838,51.009260
64640,7,4.109285,51.022707
64650,7,4.109733,51.036153
64660,7,4.110180,51.049599
64670,7,4.110584,51.052717
64680,8,4.111130,51.057581
64690,8,4.111731,51.072942
64700,8,4.112186,51.066884
64710,9,4.112897,51.073802
64720,9,4.113722,51.082139
64730,4,4.114286,51.097033
64740,3,4.114240,51.104358
64750,2,4.113915,51.108206
64760,1,4.113386,51.099721
64770,2,4.113039,51.093511
64780,2,4.112739,51.078076
64790,2,4.112413,51.081911
64800,0,4.112028,51.085006
64810,1,4.111418,51.075524
64820,0,4.110884,51.076766
64830,1,4.110288,51.067455
64840,1,4.109740,51.058732
64850,2,4.109379,51.052344
64860,1,4.108931,51.054644
64870,0,4.108314,51.054852
64880,1,4.107761,51.046065
64890,0,4.107177,51.046674
64900,1,4.106566,51.037170
64910,1,4.106087,51.039085
64920,0,4.105521,51.039918
64930,1,4.104957,51.030993
64940,0,4.104352,51.031329
64950,0,4.103746,51.021880
64960,0,4.103114,51.021880
64970,1,4.102548,51.003168
64980,2,4.102115,50.995875
64990,0,4.101767,50.989635
65000,1,4.101153,50.980096
65010,2,4.100772,50.973459
65020,0,4.100392,50.966835
65030,1,4.099763,50.957112
65040,1,4.099287,50.959024
65050,0,4.098775,50.960499
65060,0,4.098230,50.942078
65070,0,4.097600,50.942078
65080,0,4.096970,50.942078
65090,1,4.096553,50.925256
65100,0,4.095959,50.906247
65110,0,4.095334,50.896580
65120,1,4.094939,50.870366
65130,1,4.094473,50.862681
65140,0,4.093909,50.863475
65150,1,4.093384,50.855067
65160,1,4.093054,50.849074
65170,0,4.092493,50.840212
65180,0,4.091865,50.840212
65190,0,4.091237,50.840212
65200,0,4.090610,50.840212
65210,2,4.090207,50.823626
65220,1,4.089739,50.825606
65230,1,4.089285,50.808390
65240,3,4.088949,50.792654
65250,2,4.088682,50.797125
65260,2,4.088362,50.800933
65270,2,4.088042,50.804741
65280,2,4.087722,50.808550
65290,2,4.087402,50.812358
65300,0,4.086912,50.814042
65310,0,4.086286,50.814042
65320,2,4.085923,50.778634
65330,2,4.085626,50.773050
65340,1,4.085374,50.768038
65350,0,4.084828,50.769022
65360,0,4.084203,50.769022
65370,0,4.083578,50.769022
65380,2,4.083056,50.750990
65390,0,4.082449,50.751209
65400,2,4.081850,50.732231
65410,1,4.081414,50.734567
65420,1,4.080943,50.736467
65430,0,4.080320,50.736476
65440,0,4.079696,50.736476
65450,0,4.079084,50.726972
65460,0,4.078461,50.726972
65470,2,4.077920,50.708719
65480,0,4.077336,50.709201
65490,0,4.076713,50.709201
65500,1,4.076125,50.690371
65510,3,4.075682,50.663740
65520,3,4.075518,50.669433
65530,1,4.075172,50.672867
65540,0,4.074598,50.673465
65550,0,4.073977,50.673465
65560,0,4.073459,50.665145
65570,0,4.072838,50.665145
65580,1,4.072252,50.655976
65590,2,4.071924,50.650009
65600,2,4.071608,50.653802
65610,3,4.071356,50.639181
65620,3,4.071373,50.627912
65630,2,4.071280,50.624876
65640,2,4.071020,50.619767
65650,3,4.070851,50.615788
65660,3,4.070688,50.621470
65670,3,4.070517,50.617471
65680,3,4.070354,50.623152
65690,1,4.070172,50.619002
65700,1,4.069704,50.620895
65710,1,4.069228,50.613089
65720,0,4.068647,50.613568
65730,0,4.068028,50.613568
65740,0,4.067409,50.613568
65750,0,4.066810,50.604236
65760,1,4.066335,50.596438
65770,2,4.065950,50.589766
65780,0,4.065491,50.591756
65790,0,4.064873,50.591756
65800,1,4.064367,50.583567
65810,0,4.063763,50.583746
65820,1,4.063212,50.575002
65830,3,4.062951,50.550756
65840,3,4.062849,50.547616
65850,4,4.062758,50.544607
65860,0,4.062418,50.548050
65870,1,4.061848,50.539087
65880,1,4.061383,50.540976
65890,0,4.060775,50.541080
65900,0,4.060159,50.541080
65910,0,4.059543,50.541080
65920,0,4.058932,50.531592
65930,1,4.058335,50.522284
65940,1,4.057871,50.524172
65950,0,4.057330,50.525092
65960,1,4.056783,50.516401
65970,0,4.056312,50.518203
65980,0,4.055697,50.518203
65990,2,4.055235,50.501024
66000,1,4.054895,50.504445
66010,2,4.054469,50.497262
66020,2,4.054166,50.491612
66030,1,4.053788,50.494546
66040,0,4.053259,50.476570
66050,0,4.052646,50.476570
66060,0,4.052201,50.459640
66070,0,4.051588,50.459640
66080,0,4.050974,50.459640
66090,0,4.050361,50.459640
66100,1,4.049842,50.451298
66110,1,4.049322,50.442944
66120,2,4.048955,50.436494
66130,2,4.048645,50.440262
66140,2,4.048376,50.435038
66150,1,4.048042,50.438498
66160,0,4.047536,50.439821
66170,0,4.046925,50.439821
66180,0,4.046313,50.439821
66190,0,4.045702,50.439821
66200,1,4.045140,50.430931
66210,2,4.044687,50.423415
66220,3,4.044488,50.419052
66230,3,4.044330,50.424700
66240,3,4.044191,50.421084
66250,4,4.044178,50.419042
66260,7,4.044302,50.399745
66270,9,4.044800,50.394606
66280,9,4.045411,50.390869
66290,9,4.046192,50.398732
66300,6,4.046575,50.411105
66310,7,4.046940,50.394857
66320,7,4.047413,50.398883
66330,5,4.047741,50.401101
66340,3,4.047803,50.400009
66350,1,4.047446,50.403157
66360,1,4.047049,50.396353
66370,1,4.046512,50.387801
66380,0,4.045931,50.388164
66390,1,4.045364,50.379243
66400,2,4.044967,50.372427
66410,2,4.044753,50.367905
66420,2,4.044445,50.371656
66430,0,4.044102,50.374972
66440,0,4.043524,50.365901
66450,0,4.042915,50.365901
66460,0,4.042307,50.365901
66470,0,4.041790,50.357597
66480,1,4.041196,50.348339
66490,1,4.040739,50.350213
66500,1,4.040282,50.352087
66510,1,4.039830,50.344589
66520,0,4.039249,50.344916
66530,0,4.038641,50.344916
66540,0,4.038034,50.344916
66550,0,4.037428,50.344916
66560,0,4.036856,50.335924
66570,0,4.036260,50.326625
66580,2,4.035867,50.310428
66590,1,4.035559,50.314144
66600,1,4.035103,50.316016
66610,3,4.034723,50.290592
66620,3,4.034568,50.296206
66630,4,4.034482,50.293276
66640,3,4.034446,50.300372
66650,6,4.034618,50.281842
66660,6,4.034904,50.283552
66670,7,4.035329,50.286982
66680,6,4.035769,50.300010
66690,6,4.036063,50.311225
66700,4,4.036340,50.312811
66710,4,4.036322,50.310727
66720,1,4.036067,50.315092
66730,2,4.035714,50.308841
66740,1,4.035315,50.311405
66750,3,4.034985,50.286641
66760,4,4.034950,50.284351
66770,2,4.034687,50.288610
66780,2,4.034383,50.292344
66790,1,4.034015,50.295283
66800,2,4.033676,50.270436
66810,1,4.033325,50.264218
66820,3,4.033034,50.249363
66830,4,4.033071,50.238615
66840,3,4.033046,50.245820
66850,2,4.032784,50.250066
66860,2,4.032480,50.253794
66870,3,4.032277,50.249419
66880,3,4.032123,50.255010
66890,2,4.031821,50.258762
66900,2,4.031517,50.262489
66910,1,4.031177,50.256392
66920,0,4.030597,50.256669
66930,1,4.030091,50.248514
66940,0,4.029510,50.248769
66950,0,4.028908,50.248769
66960,0,4.028307,50.239414
66970,0,4.027705,50.239414
66980,0,4.027104,50.239414
66990,3,4.026734,50.214246
67000,0,4.026447,50.218157
67010,0,4.025883,50.190592
67020,0,4.025282,50.190592
67030,1,4.024721,50.181744
67040,0,4.024152,50.182133
67050,0,4.023552,50.182133
67060,0,4.022952,50.182133
67070,0,4.022359,50.172885
67080,1,4.021843,50.155276
67090,0,4.021301,50.155989
67100,0,4.020701,50.155989
67110,0,4.020102,50.155989
67120,0,4.019503,50.155989
67130,1,4.018905,50.146675
67140,1,4.018483,50.139557
67150,0,4.017975,50.140681
67160,0,4.017376,50.140681
67170,0,4.016778,50.140681
67180,1,4.016280,50.123298
67190,1,4.015831,50.125155
67200,0,4.015240,50.125236
67210,1,4.014778,50.117609
67220,1,4.014329,50.119467
67230,2,4.013933,50.112671
67240,2,4.013634,50.116385
67250,1,4.013245,50.109682
67260,1,4.012845,50.102830
67270,0,4.012399,50.095412
67280,0,4.011803,50.095412
67290,1,4.011332,50.087689
67300,0,4.010793,50.088401
67310,1,4.010266,50.079961
67320,0,4.009741,50.080847
67330,1,4.009160,50.071744
67340,0,4.008699,50.073415
67350,0,4.008104,50.073415
67360,0,4.007509,50.073415
67370,0,4.006914,50.073415
67380,0,4.006319,50.073415
67390,1,4.005860,50.065819
67400,0,4.005413,50.058384
67410,1,4.004920,50.050358
67420,1,4.004474,50.052212
67430,0,4.004025,50.054025
67440,0,4.003442,50.044885
67450,3,4.002954,50.018391
67460,2,4.002604,50.012167
67470,4,4.002479,49.999494
67480,3,4.002423,50.006200
67490,4,4.002374,50.003745
67500,4,4.002374,50.011150
67510,5,4.002485,50.010686
67520,5,4.002632,50.019940
67530,6,4.002737,50.010146
67540,6,4.003107,50.012923
67550,5,4.003424,50.015036
67560,4,4.003445,50.022697
67570,1,4.003314,50.028466
67580,1,4.002920,50.021692
67590,0,4.002425,50.022914
67600,1,4.001966,50.015328
67610,1,4.001466,50.007225
67620,0,4.000930,50.007927
67630,0,4.000373,49.999112
67640,0,3.999781,49.999112
67650,0,3.999190,49.999112
67660,2,3.998664,49.981448
67670,2,3.998389,49.976172
67680,1,3.997966,49.978273
67690,0,3.997515,49.980012
67700,1,3.997026,49.972054
67710,1,3.996584,49.973901
67720,1,3.996141,49.975747
67730,1,3.995720,49.968632
67740,0,3.995249,49.970117
67750,1,3.994737,49.961863
67760,1,3.994334,49.954974
67770,1,3.993892,49.956820
67780,1,3.993450,49.958665
67790,3,3.993186,49.944294
67800,3,3.993042,49.940653
67810,2,3.992790,49.944865
67820,2,3.992384,49.937939
67830,1,3.991977,49.940210
67840,2,3.991564,49.923991
67850,3,3.991298,49.909621
67860,3,3.991152,49.915149
67870,2,3.990901,49.919362
67880,1,3.990461,49.912016
67890,2,3.990108,49.905759
67900,2,3.989857,49.900766
67910,4,3.989683,49.878387
67920,3,3.989527,49.874591
67930,4,3.989433,49.871583
67940,4,3.989431,49.869726
67950,5,3.989509,49.868864
67960,2,3.989523,49.876381
67970,2,3.989221,49.870767
67980,2,3.988929,49.874446
67990,0,3.988452,49.875823
68000,2,3.987935,49.858353
68010,1,3.987564,49.861046
68020,3,3.987356,49.847449
68030,2,3.987186,49.852651
68040,3,3.986983,49.848282
68050,4,3.986872,49.835898
68060,3,3.986844,49.842870
68070,3,3.986699,49.848381
68080,0,3.986333,49.851129
68090,1,3.985784,49.842436
68100,1,3.985412,49.826802
68110,1,3.984959,49.819301
68120,0,3.984380,49.819373
68130,0,3.983795,49.819373
68140,0,3.983215,49.810290
68150,0,3.982631,49.810290
68160,0,3.982046,49.810290
68170,0,3.981462,49.810290
68180,0,3.980878,49.810290
68190,3,3.980493,49.785364
68200,5,3.980589,49.766479
68210,7,3.980907,49.750398
68220,6,3.981345,49.754049
68230,6,3.981641,49.765040
68240,4,3.981917,49.775789
68250,4,3.981910,49.773873
68260,1,3.981882,49.780821
68270,1,3.981385,49.772780
68280,1,3.980943,49.765431
68290,1,3.980437,49.757289
68300,1,3.980081,49.751012
68310,2,3.979706,49.735402
68320,0,3.979297,49.737570
68330,0,3.978714,49.737570
68340,1,3.978225,49.729631
68350,0,3.977698,49.730322
68360,0,3.977116,49.730322
68370,2,3.976607,49.713046
68380,3,3.976299,49.698285
68390,8,3.976558,49.663400
68400,10,3.977235,49.651927
68410,11,3.978132,49.661312
68420,10,3.979060,49.680158
68430,9,3.979795,49.696600
68440,12,3.980745,49.688527
68450,12,3.981878,49.700866
68460,14,3.983148,49.705853
68470,13,3.984562,49.721702
68480,10,3.985623,49.733140
68490,10,3.986412,49.741188
68500,10,3.987291,49.750346
68510,11,3.988250,49.760520
68520,11,3.989258,49.762235
68530,12,3.990322,49.773705
68540,11,3.991321,49.784369
68550,14,3.992544,49.779722
68560,14,3.993975,49.786716
68570,14,3.995541,49.804438
68580,15,3.997033,49.821254
68590,16,3.998644,49.839540
68600,17,4.000479,49.860627
68610,17,4.002347,49.882116
68620,18,4.004371,49.905546
68630,16,4.006284,49.936669
68640,16,4.008032,49.965728
68650,17,4.009893,49.978060
68660,16,4.011664,50.007415
68670,16,4.013401,50.027278
68680,14,4.015054,50.055163
68690,14,4.016507,50.080576
68700,13,4.017859,50.086541
68710,13,4.019166,50.110131
68720,15,4.020465,50.106345
68730,14,4.021978,50.132490
68740,14,4.023394,50.139247
68750,16,4.025042,50.148896
68760,14,4.026734,50.168194
68770,14,4.028185,50.193561
68780,13,4.029550,50.217878
68790,13,4.030854,50.241433
68800,13,4.032133,50.255567
68810,10,4.033107,50.275017
68820,11,4.034092,50.285490
68830,11,4.035104,50.305414
68840,10,4.036070,50.324774
68850,10,4.036958,50.334038
68860,8,4.037657,50.350062
68870,7,4.038005,50.352602
68880,11,4.038747,50.332709
68890,13,4.039898,50.327050
68900,13,4.041164,50.341023
68910,13,4.042341,50.353888
68920,11,4.043497,50.375596
68930,9,4.044487,50.395249
68940,10,4.045325,50.403881
68950,10,4.046243,50.413524
68960,10,4.047168,50.423251
68970,8,4.047884,50.439486
68980,12,4.048716,50.420725
68990,10,4.049745,50.440854
69000,11,4.050668,50.441450
69010,11,4.051676,50.452218
69020,11,4.052683,50.472066
69030,10,4.053541,50.480960
69040,11,4.054459,50.490595
69050,10,4.055428,50.509973
69060,6,4.055994,50.524342
69070,7,4.056375,50.527290
69080,7,4.056856,50.531480
69090,7,4.057282,50.544101
69100,8,4.057782,50.548534
69110,9,4.058423,50.545617
69120,7,4.058909,50.558982
69130,7,4.059334,50.571597
69140,5,4.059577,50.581940
69150,7,4.059903,50.575087
69160,9,4.060401,50.570384
69170,9,4.061115,50.586591
69180,13,4.062133,50.570156
69190,13,4.063425,50.593550
69200,13,4.064716,50.616944
69210,14,4.066105,50.632447
69220,15,4.067617,50.649473
69230,14,4.069102,50.675283
69240,12,4.070393,50.698687
69250,13,4.071549,50.711287
69260,15,4.072959,50.708813
69270,19,4.074736,50.701811
69280,17,4.076728,50.733911
69290,15,4.078399,50.762036
69300,13,4.079775,50.786495
69310,11,4.081005,50.809139
69320,11,4.082003,50.828898
69330,12,4.082978,50.830103
69340,12,4.084102,50.842302
69350,11,4.085197,50.863264
69360,11,4.086168,50.873565
69370,11,4.087165,50.893310
69380,11,4.088161,50.913056
69390,11,4.089157,50.932801
69400,10,4.090089,50.942602
69410,12,4.091091,50.944138
69420,12,4.092253,50.956804
69430,10,4.093304,50.977239
69440,11,4.094278,50.987570
69450,10,4.095253,50.997911
69460,10,4.096103,51.015841
69470,10,4.096837,51.023172
69480,10,4.097686,51.041100
69490,9,4.098410,51.057456
69500,8,4.099075,51.073093
69510,5,4.099431,51.084874
69520,5,4.099560,51.093838
69530,2,4.099358,51.098670
69540,1,4.098939,51.100796
69550,1,4.098593,51.094670
69560,3,4.098289,51.079915
69570,4,4.098194,51.076918
69580,0,4.097978,51.072423
69590,0,4.097441,51.063912
69600,1,4.096971,51.056250
69610,3,4.096572,51.040339
69620,1,4.096339,51.044766
69630,2,4.095976,51.038435
69640,2,4.095675,51.042014
69650,3,4.095486,51.028730
69660,4,4.095278,51.015208
69670,6,4.095489,51.006927
69680,7,4.095765,51.008567
69690,7,4.096261,51.012942
69700,5,4.096529,51.005372
69710,6,4.096783,51.006745
69720,5,4.096923,51.015805
69730,4,4.097013,51.024244
69740,4,4.096999,51.031388
69750,6,4.097197,51.013829
69760,7,4.097581,51.016824
69770,7,4.097997,51.029318
69780,6,4.098332,51.040804
69790,6,4.098700,51.043585
69800,7,4.099125,51.037981
69810,6,4.099480,51.031503
69820,6,4.099656,51.022817
69830,7,4.099961,51.024822
69840,7,4.100376,51.037298
69850,5,4.100655,51.048070
69860,1,4.100518,51.053677
69870,2,4.100041,51.036852
69880,3,4.099844,51.032619
69890,4,4.099733,51.029443
69900,2,4.099585,51.034909
69910,2,4.099285,51.038471
69920,0,4.098809,51.039842
69930,0,4.098223,51.039842
69940,0,4.097674,51.031224
69950,0,4.097098,51.022251
69960,0,4.096512,51.022251
69970,1,4.095957,51.013544
69980,3,4.095574,50.997909
69990,4,4.095487,50.985971
70000,4,4.095468,50.983947
70010,5,4.095586,50.983642
70020,4,4.095599,50.991084
70030,5,4.095680,50.981239
70040,5,4.095809,50.990126
70050,6,4.095954,50.990151
70060,7,4.096248,50.992022
70070,7,4.096662,51.004460
70080,5,4.096840,51.013957
70090,5,4.096981,51.004864
70100,5,4.097114,51.004744
70110,4,4.097175,51.012776
70120,5,4.097180,51.011050
70130,6,4.097322,51.011038
70140,10,4.097996,50.981450
70150,9,4.098808,50.998832
70160,9,4.099439,51.004902
70170,10,4.100272,51.013495
70180,12,4.101231,50.987496
70190,12,4.102357,51.008753
70200,12,4.103482,51.030011
70210,12,4.104606,51.051269
70220,11,4.105612,51.071050
70230,10,4.106482,51.089152
70240,12,4.107535,51.082374
70250,12,4.108715,51.095273
70260,12,4.109838,51.116515
70270,11,4.110849,51.127323
70280,11,4.111956,51.139311
70290,11,4.112892,51.149188
70300,11,4.113872,51.168650
70310,11,4.114852,51.188112
70320,12,4.115917,51.199584
70330,11,4.116879,51.209784
70340,12,4.117940,51.212143
70350,12,4.118964,51.223108
70360,12,4.120084,51.244320
70370,13,4.121216,51.247565
70380,12,4.122452,51.270224
70390,12,4.123572,51.291430
70400,11,4.124544,51.301746
70410,11,4.125520,51.321180
70420,11,4.126510,51.331710
70430,10,4.127472,51.350967
70440,12,4.128479,51.352646
70450,12,4.129596,51.373836
70460,12,4.130713,51.395026
70470,14,4.131985,51.400003
70480,13,4.133257,51.423120
70490,12,4.134421,51.444891
70500,12,4.135605,51.448761
70510,14,4.136870,51.453646
70520,15,4.138314,51.460748
70530,14,4.139723,51.485571
70540,13,4.141031,51.509141
70550,14,4.142359,51.523882
70560,11,4.143569,51.537144
70570,12,4.144619,51.539339
70580,12,4.145732,51.560484
70590,11,4.146812,51.581221
70600,12,4.147897,51.592946
70610,13,4.149097,51.606078
70620,14,4.150413,51.620671
70630,13,4.151707,51.644076
70640,13,4.152988,51.658228
70650,14,4.154222,51.662702
70660,15,4.155698,51.679270
70670,16,4.157312,51.697563
70680,15,4.158930,51.725002
70690,16,4.160590,51.743861
70700,14,4.162113,51.770121
70710,12,4.163273,51.791882
70720,13,4.164477,51.805067
70730,13,4.165726,51.827934
70740,13,4.167126,51.834443
70750,12,4.168357,51.847965
70760,10,4.169378,51.867997
70770,10,4.170202,51.885577
70780,10,4.171025,51.903158
70790,10,4.171849,51.920739
70800,10,4.172669,51.929156
70810,9,4.173473,51.946502
70820,9,4.174155,51.962322
70830,8,4.174777,51.977407
70840,8,4.175377,51.983082
70850,8,4.175975,51.970462
70860,6,4.176354,51.982512
70870,4,4.176553,51.992328
70880,5,4.176649,51.991726
70890,6,4.176866,51.992635
70900,6,4.177123,52.003170
70910,7,4.177476,51.996628
70920,7,4.177817,51.999088
70930,7,4.178215,52.011373
70940,8,4.178648,52.014960
70950,7,4.179124,52.019099
70960,7,4.179494,52.021906
70970,7,4.179815,52.024115
70980,4,4.180010,52.033870
70990,5,4.180040,52.023324
71000,5,4.180155,52.032089
71010,5,4.180271,52.040855
71020,6,4.180423,52.040952
71030,11,4.180996,52.009830
71040,11,4.181925,52.019598
71050,10,4.182785,52.037621
71060,9,4.183586,52.054914
71070,9,4.184266,52.061587
71080,7,4.184825,52.066754
71090,7,4.185259,52.070362
71100,3,4.185398,52.079416
71110,3,4.185231,52.084667
71120,2,4.184946,52.088445
71130,3,4.184695,52.083522
71140,3,4.184574,52.080227
71150,5,4.184470,52.058938
71160,3,4.184498,52.066597
71170,3,4.184403,52.063627
71180,2,4.184114,52.067350
71190,3,4.183907,52.062979
71200,3,4.183740,52.068223
71210,2,4.183474,52.072223
71220,1,4.183096,52.065729
71230,0,4.182578,52.066592
71240,1,4.182032,52.058004
71250,4,4.181910,52.036513
71260,2,4.181778,52.033092
71270,2,4.181472,52.036584
71280,3,4.181207,52.031502
71290,2,4.180974,52.035900
71300,1,4.180576,52.038241
71310,2,4.180227,52.032109
71320,2,4.179957,52.026974
71330,0,4.179537,52.019957
71340,0,4.178951,52.019957
71350,1,4.178447,52.002819
71360,0,4.177903,52.003338
71370,0,4.177317,52.003338
71380,1,4.176838,51.995587
71390,2,4.176466,51.989172
71400,2,4.176181,51.983837
71410,0,4.175703,51.985171
71420,0,4.175154,51.976556
71430,1,4.174678,51.968847
71440,0,4.174122,51.969203
71450,0,4.173538,51.969203
71460,0,4.172954,51.969203
71470,0,4.172370,51.969203
71480,1,4.171902,51.961589
71490,1,4.171451,51.945137
71500,0,4.170872,51.945195
71510,0,4.170289,51.945195
71520,1,4.169735,51.936516
71530,0,4.169200,51.937104
71540,0,4.168617,51.937104
71550,0,4.168041,51.928143
71560,0,4.167458,51.928143
71570,0,4.166876,51.928143
71580,0,4.166294,51.928143
71590,0,4.165712,51.928143
71600,1,4.165240,51.920471
71610,2,4.164805,51.904230
71620,0,4.164365,51.905988
71630,0,4.163783,51.905988
71640,2,4.163261,51.888659
71650,1,4.162759,51.880617
71660,0,4.162275,51.872808
71670,0,4.161695,51.872808
71680,0,4.161170,51.855476
71690,1,4.160700,51.847830
71700,0,4.160178,51.848558
71710,1,4.159704,51.831864
71720,2,4.159342,51.816571
71730,3,4.159103,51.811820
71740,3,4.158941,51.817030
71750,2,4.158667,51.811836
71760,0,4.158248,51.813836
71770,0,4.157669,51.813836
71780,3,4.157274,51.789163
71790,2,4.157049,51.784579
71800,3,4.156836,51.780156
71810,1,4.156530,51.783552
71820,1,4.155976,51.774881
71830,0,4.155468,51.766782
71840,2,4.155021,51.750466
71850,0,4.154634,51.752851
71860,1,4.154077,51.744141
71870,1,4.153643,51.736975
71880,3,4.153258,51.712488
71890,3,4.153098,51.717685
71900,3,4.152971,51.714344
71910,2,4.152687,51.718004
71920,1,4.152355,51.703148
71930,0,4.151865,51.704237
71940,2,4.151517,51.689194
71950,1,4.151189,51.692285
71960,0,4.150676,51.693085
71970,1,4.150210,51.685515
71980,2,4.149903,51.679936
71990,3,4.149682,51.666483
72000,3,4.149522,51.671672
72010,3,4.149363,51.676860
72020,4,4.149305,51.674376
72030,3,4.149247,51.671903
72040,3,4.149065,51.667877
72050,4,4.148965,51.664865
72060,5,4.149021,51.663804
72070,6,4.149151,51.663672
72080,6,4.149414,51.665191
72090,6,4.149771,51.658953
72100,7,4.150099,51.661280
72110,6,4.150393,51.672103
72120,9,4.150794,51.657512
72130,9,4.151440,51.663792
72140,8,4.152020,51.678182
72150,6,4.152422,51.690352
72160,6,4.152639,51.691294
72170,4,4.152657,51.698685
72180,3,4.152536,51.704339
72190,3,4.152376,51.709514
72200,0,4.151884,51.710545
72210,0,4.151382,51.702532
72220,0,4.150935,51.677392
72230,1,4.150417,51.669185
72240,0,4.149857,51.669363
72250,1,4.149349,51.661296
72260,3,4.149018,51.646523
72270,2,4.148831,51.651339
72280,4,4.148645,51.629490
72290,3,4.148571,51.635709
72300,3,4.148366,51.622523
72310,3,4.148207,51.627687
72320,3,4.148030,51.623742
72330,2,4.147783,51.627799
72340,4,4.147646,51.615463
72350,4,4.147532,51.612306
72360,5,4.147513,51.610331
72370,7,4.147822,51.594685
72380,8,4.148281,51.589792
72390,6,4.148689,51.601988
72400,5,4.148840,51.611003
72410,5,4.148958,51.619594
72420,3,4.148904,51.617186
72430,3,4.148723,51.613189
72440,2,4.148591,51.609808
72450,0,4.148228,51.612423
72460,1,4.147780,51.596249
72470,3,4.147583,51.583212
72480,3,4.147422,51.579468
72490,2,4.147232,51.584223
72500,1,4.146915,51.587389
72510,4,4.146700,51.556455
72520,4,4.146689,51.554589
72530,5,4.146762,51.553757
72540,3,4.146804,51.552559
72550,3,4.146646,51.557700
72560,3,4.146552,51.554804
72570,5,4.146450,51.542967
72580,8,4.146790,51.527825
72590,9,4.147341,51.524126
72600,7,4.147957,51.538883
72610,4,4.148049,51.547117
72620,4,4.148028,51.553963
