Tempo(s),Fila,E[N],E[W]
63320,35,15.521160,164.899299
63330,35,15.524235,164.958024
63340,33,15.527194,165.015516
63350,32,15.529906,165.070395
63360,34,15.532643,165.070155
63370,33,15.535470,165.098564
63380,33,15.538343,165.099777
63390,33,15.541144,165.127910
63400,30,15.543598,165.180036
63410,30,15.545894,165.202806
63420,30,15.548199,165.225672
63430,30,15.550426,165.247695
63440,30,15.552722,165.270461
63450,30,15.554998,165.320712
63460,28,15.557092,165.369016
63470,29,15.559069,165.388394
63480,30,15.561320,165.410680
63490,29,15.563701,165.434356
63500,27,15.565594,165.480531
63510,29,15.567593,165.472440
63520,30,15.569719,165.493399
63530,31,15.572030,165.516327
63540,30,15.574441,165.540309
63550,30,15.576711,165.590493
63560,31,15.579002,165.613205
63570,32,15.581474,165.637845
63580,32,15.584169,165.664849
63590,30,15.586563,165.716361
63600,31,15.588965,165.740248
63610,33,15.591606,165.738982
63620,35,15.594456,165.712257
63630,34,15.597493,165.770580
63640,34,15.600384,165.827369
63650,32,15.602936,165.852857
63660,32,15.605545,165.878944
63670,31,15.608069,165.904133
63680,32,15.610565,165.929022
63690,32,15.613347,165.929267
63700,33,15.616037,165.956211
63710,32,15.618624,166.009770
63720,32,15.621195,166.063157
63730,31,15.623674,166.115571
63740,30,15.626108,166.139804
63750,30,15.628448,166.163035
63760,32,15.630905,166.159803
63770,32,15.633518,166.185938
63780,32,15.636084,166.239280
63790,33,15.638693,166.265374
63800,34,15.641425,166.292765
63810,32,15.644104,166.347316
63820,31,15.646734,166.345926
63830,31,15.649147,166.369927
63840,36,15.651949,166.259635
63850,36,15.655060,166.291062
63860,36,15.658246,166.350952
63870,34,15.661279,166.409234
63880,33,15.664080,166.465057
63890,32,15.666681,166.518753
63900,34,15.669472,166.491394
63910,33,15.672302,166.519834
63920,35,15.675257,166.494257
63930,35,15.678248,166.524407
63940,33,15.681120,166.580967
63950,32,15.683761,166.635070
63960,31,15.686217,166.687228
63970,32,15.688767,166.685006
63980,31,15.691310,166.710394
63990,32,15.693824,166.735483
64000,32,15.696442,166.761673
64010,32,15.698944,166.786626
64020,31,15.701389,166.755632
64030,33,15.703815,166.724473
64040,31,15.706396,166.777919
64050,33,15.708999,166.776300
64060,32,15.711576,166.829692
64070,32,15.714114,166.855036
64080,34,15.716890,166.827618
64090,30,15.719517,166.881541
64100,30,15.721745,166.931235
64110,30,15.723976,166.953314
64120,31,15.726241,166.975756
64130,34,15.728758,166.945586
64140,34,15.731606,167.001859
64150,37,15.734734,166.978190
64160,35,15.737807,167.036841
64170,36,15.740854,167.067586
64180,37,15.744103,167.100471
64190,37,15.747415,167.161659
64200,38,15.750791,167.168255
64210,38,15.754236,167.203227
64220,36,15.757541,167.236702
64230,35,15.760626,167.295485
64240,33,15.763599,167.325442
64250,35,15.766579,167.272573
64260,34,15.769484,167.329437
64270,34,15.772341,167.358155
64280,32,15.775033,167.412769
64290,37,15.778031,167.332498
64300,41,15.781492,167.284858
64310,41,15.785414,167.352448
64320,42,15.789452,167.393695
64330,41,15.793445,167.434458
64340,43,15.797480,167.448087
64350,44,15.801814,167.492464
64360,45,15.806211,167.509922
64370,43,15.810697,167.583499
64380,43,15.814956,167.627073
64390,41,15.819053,167.696548
64400,41,15.822963,167.764049
64410,40,15.826777,167.830539
64420,40,15.830529,167.896393
64430,42,15.834467,167.908934
64440,43,15.838564,167.923181
64450,43,15.842741,167.965894
64460,43,15.847061,168.010125
64470,43,15.851273,168.080848
64480,44,15.855494,168.096391
64490,43,15.859816,168.168294
64500,43,15.864024,168.238994
64510,44,15.868331,168.283086
64520,43,15.872566,168.326424
64530,44,15.876790,168.341977
64540,44,15.881148,168.414274
64550,45,15.885675,168.433039
64560,46,15.890300,168.480505
64570,46,15.894963,168.556051
64580,47,15.899755,168.605280
64590,46,15.904476,168.653767
64600,45,15.909005,168.727910
64610,46,15.913582,168.774878
64620,47,15.918325,168.795890
64630,46,15.922987,168.871453
64640,46,15.927640,168.946937
64650,45,15.932161,168.993309
64660,46,15.936713,169.040001
64670,45,15.941362,169.087730
64680,45,15.945762,169.132807
64690,46,15.950491,169.153651
64700,48,15.955330,169.175657
64710,46,15.960212,169.253575
64720,45,15.964750,169.327859
64730,44,15.969113,169.372549
64740,42,15.973317,169.443315
64750,42,15.977337,169.512134
64760,38,15.980776,169.574812
64770,39,15.984232,169.609881
64780,40,15.987831,169.618682
64790,40,15.991537,169.684191
64800,40,15.995242,169.749701
64810,40,15.998935,169.759493
64820,39,16.002552,169.796275
64830,40,16.006094,169.804459
64840,40,16.009758,169.841739
64850,38,16.013338,169.905915
64860,38,16.016705,169.940042
64870,38,16.020172,169.947430
64880,37,16.023509,170.009033
64890,37,16.026741,170.069540
64900,39,16.030000,170.074706
64910,41,16.033636,170.056101
64920,41,16.037482,170.123094
64930,40,16.041322,170.190043
64940,42,16.045189,170.201664
64950,41,16.049115,170.269525
64960,41,16.053000,170.309138
64970,43,16.056921,170.321328
64980,42,16.060896,170.361904
64990,43,16.064964,170.403467
65000,40,16.068671,170.469013
65010,41,16.072283,170.477916
65020,41,16.076117,170.544811
65030,41,16.079884,170.583178
65040,40,16.083650,170.649367
65050,39,16.087058,170.683922
65060,38,16.090528,170.746982
65070,38,16.093895,170.808962
65080,39,16.097387,170.844418
65090,38,16.100892,170.907867
65100,37,16.104110,170.968288
65110,40,16.107659,170.948605
65120,39,16.111225,171.012708
65130,40,16.114857,171.049646
65140,39,16.118454,171.114100
65150,39,16.121863,171.148666
65160,38,16.125155,171.182002
65170,40,16.128685,171.189969
65180,39,16.132296,171.254571
65190,40,16.135952,171.263868
65200,38,16.139520,171.328018
65210,38,16.142976,171.363086
65220,38,16.146327,171.424945
65230,38,16.149677,171.458890
65240,35,16.152822,171.518567
65250,37,16.155882,171.493623
65260,38,16.159189,171.499214
65270,37,16.162409,171.531781
65280,38,16.165611,171.508388
65290,38,16.168956,171.570147
65300,38,16.172299,171.631905
65310,40,16.175807,171.611751
65320,39,16.179351,171.675637
65330,39,16.182844,171.738990
65340,40,16.186261,171.717862
65350,41,16.189974,171.755651
65360,41,16.193653,171.765197
65370,41,16.197448,171.831734
65380,42,16.201281,171.870806
65390,38,16.204859,171.935051
65400,37,16.208099,171.967826
65410,37,16.211278,172.027852
65420,39,16.214562,172.033191
65430,41,16.218137,172.013730
65440,40,16.221787,172.078738
65450,42,16.225608,172.089787
65460,40,16.229423,172.156542
65470,40,16.233054,172.221361
65480,41,16.236731,172.258774
65490,37,16.240147,172.321325
65500,39,16.243396,172.326277
65510,39,16.246870,172.389445
65520,40,16.250414,172.425441
65530,40,16.253950,172.461357
65540,39,16.257476,172.525089
65550,37,16.260810,172.586798
65560,37,16.263973,172.646708
65570,37,16.267052,172.677768
65580,35,16.269976,172.735149
65590,37,16.273054,172.738239
65600,36,16.276099,172.796903
65610,36,16.279160,172.827779
65620,35,16.282041,172.856747
65630,34,16.284801,172.884423
65640,33,16.287368,172.938018
65650,34,16.289975,172.964068
65660,34,16.292672,173.019058
65670,34,16.295431,173.046730
65680,35,16.298134,173.073801
65690,32,16.300768,173.128128
65700,32,16.303158,173.179866
65710,32,16.305547,173.231604
65720,31,16.307839,173.254317
65730,29,16.309868,173.302240
65740,31,16.311822,173.293342
65750,30,16.314020,173.343058
65760,30,16.316219,173.364773
65770,30,16.318302,173.385256
65780,29,16.320287,173.404698
65790,28,16.322087,173.422174
65800,28,16.323900,173.439792
65810,29,16.325612,173.428334
65820,28,16.327469,173.446414
65830,29,16.329342,173.464678
65840,30,16.331416,173.485063
65850,30,16.333492,173.533466
65860,30,16.335567,173.581869
65870,29,16.337457,173.600301
65880,27,16.339194,173.645126
65890,26,16.340774,173.660254
65900,24,16.342209,173.673855
65910,23,16.343324,173.684050
65920,24,16.344365,173.693464
65930,19,16.345179,173.728464
65940,19,16.345582,173.759094
65950,18,16.345868,173.788486
65960,17,16.346058,173.816865
65970,16,16.346124,173.815888
65980,15,16.346066,173.841625
65990,14,16.345728,173.864379
66000,15,16.345500,173.860276
66010,16,16.345398,173.857515
66020,16,16.345308,173.854879
66030,18,16.345332,173.825463
66040,16,16.345452,173.853065
66050,18,16.345515,173.824069
66060,17,16.345607,173.823369
66070,16,16.345660,173.850250
66080,14,16.345467,173.846520
66090,12,16.345027,173.868149
66100,13,16.344387,173.831691
66110,11,16.343852,173.824329
66120,12,16.343114,173.814816
66130,12,16.342457,173.834118
66140,12,16.341801,173.853420
66150,13,16.341074,173.816059
66160,12,16.340499,173.836209
66170,11,16.339696,173.853945
66180,12,16.338956,173.816441
66190,11,16.338299,173.835717
66200,10,16.337478,173.853250
66210,10,16.336416,173.840266
66220,9,16.335382,173.855508
66230,9,16.334347,173.842804
66240,8,16.333194,173.856786
66250,6,16.331822,173.868420
66260,5,16.330168,173.877063
66270,4,16.328411,173.884589
66280,3,16.326463,173.862139
66290,3,16.324452,173.866959
66300,3,16.322443,173.871780
66310,4,16.320531,173.849709
66320,4,16.318674,173.856134
66330,7,16.317002,173.752892
66340,5,16.315310,173.733169
66350,5,16.313469,173.683996
66360,4,16.311682,173.691148
66370,4,16.309827,173.697567
66380,5,16.308051,173.621240
66390,5,16.306439,173.602392
66400,6,16.304753,173.582748
66410,3,16.303038,173.590629
66420,2,16.300823,173.565354
66430,2,16.298687,173.540916
66440,0,16.296298,173.541596
66450,0,16.293845,173.541596
66460,1,16.291436,173.486432
66470,1,16.289129,173.460177
66480,2,16.286885,173.434582
66490,0,16.284551,173.408041
66500,2,16.282143,173.352945
66510,3,16.280015,173.328602
66520,3,16.278018,173.333404
66530,3,16.276027,173.282781
66540,4,16.274034,173.259876
66550,5,16.272262,173.239322
66560,5,16.270633,173.220307
66570,5,16.268825,173.199375
66580,5,16.267133,173.207371
66590,3,16.265259,173.213429
66600,5,16.263425,173.164530
66610,4,16.261728,173.172450
66620,6,16.260065,173.125383
66630,4,16.258514,173.134858
66640,2,16.256612,173.112911
66650,5,16.254774,173.036362
66660,5,16.253085,173.044348
66670,4,16.251322,173.051531
66680,3,16.249455,173.057606
66690,5,16.247706,172.954430
66700,3,16.245776,172.959819
66710,4,16.243917,172.910751
66720,2,16.241825,172.914407
66730,2,16.239691,172.917599
66740,0,16.237417,172.919293
66750,0,16.235007,172.891946
66760,0,16.232673,172.810278
66770,0,16.230242,172.810278
66780,0,16.227812,172.810278
66790,0,16.225454,172.755951
66800,2,16.223188,172.675102
66810,0,16.220875,172.676330
66820,1,16.218543,172.649835
66830,2,16.216175,172.595476
66840,2,16.214036,172.571046
66850,2,16.211910,172.574231
66860,2,16.209748,172.549550
66870,2,16.207623,172.552734
66880,3,16.205626,172.529807
66890,1,16.203591,172.533933
66900,3,16.201535,172.455483
66910,4,16.199601,172.433229
66920,6,16.197904,172.386086
66930,6,16.196380,172.395628
66940,8,16.195075,172.352676
66950,8,16.193984,172.339410
66960,8,16.192760,172.352127
66970,8,16.191537,172.364843
66980,8,16.190229,172.321870
66990,6,16.188905,172.333504
67000,6,16.187384,172.343038
67010,6,16.185842,172.324959
67020,5,16.184157,172.305349
67030,2,16.182245,172.283336
67040,2,16.180130,172.286512
67050,2,16.178015,172.289689
67060,1,16.175859,172.292420
67070,1,16.173596,172.294009
67080,1,16.171458,172.269558
67090,0,16.169067,172.269767
67100,0,16.166658,172.269767
67110,1,16.164438,172.217085
67120,1,16.162233,172.191916
67130,3,16.159991,172.139038
67140,2,16.158008,172.116241
67150,3,16.156043,172.066342
67160,2,16.153988,172.070079
67170,4,16.151938,171.992027
67180,4,16.150171,171.971551
67190,3,16.148302,171.977244
67200,5,16.146519,171.929346
67210,4,16.144747,171.936052
67220,4,16.142951,171.915265
67230,5,16.141277,171.895783
67240,7,16.139717,171.850293
67250,7,16.138358,171.861378
67260,7,16.137000,171.872463
67270,7,16.135577,171.855642
67280,8,16.134245,171.839800
67290,8,16.133142,171.799199
67300,5,16.131709,171.809463
67310,4,16.130016,171.816965
67320,3,16.128178,171.822905
67330,3,16.126228,171.827653
67340,2,16.124211,171.831675
67350,3,16.122212,171.781515
67360,4,16.120337,171.732706
67370,5,16.118484,171.684154
67380,7,16.116879,171.611137
67390,10,16.115795,171.516647
67400,9,16.114853,171.532069
67410,9,16.113797,171.546283
67420,10,16.112794,171.533956
67430,9,16.111822,171.521970
67440,7,16.110576,171.534135
67450,5,16.109093,171.543787
67460,6,16.107521,171.498320
67470,6,16.106137,171.481945
67480,5,16.104527,171.490208
67490,7,16.102999,171.445246
67500,6,16.101572,171.428404
67510,6,16.099931,171.409295
67520,5,16.098365,171.418015
67530,4,16.096689,171.425551
67540,4,16.094844,171.404251
67550,4,16.093053,171.410558
67560,4,16.091263,171.416865
67570,2,16.089247,171.420756
67580,2,16.087162,171.423910
67590,2,16.085078,171.427063
67600,5,16.083388,171.353352
67610,4,16.081620,171.359861
67620,4,16.079833,171.366166
67630,5,16.078178,171.346859
67640,3,16.076458,171.353861
67650,2,16.074459,171.330886
67660,3,16.072454,171.307846
67670,3,16.070522,171.312572
67680,4,16.068641,171.290851
67690,4,16.066858,171.297151
67700,7,16.065199,171.196915
67710,4,16.063642,171.205606
67720,1,16.061757,171.210798
67730,3,16.059669,171.159935
67740,1,16.057564,171.162764
67750,0,16.055264,171.163517
67760,2,16.053022,171.111021
67770,2,16.050948,171.114167
67780,1,16.048889,171.090544
67790,1,16.046669,171.092117
67800,1,16.044546,171.067811
67810,1,16.042262,171.041787
67820,0,16.040016,171.043064
67830,1,16.037689,171.016575
67840,3,16.035655,170.966339
67850,2,16.033542,170.942142
67860,2,16.031473,170.945285
67870,1,16.029337,170.947686
67880,3,16.027292,170.897362
67890,3,16.025374,170.902075
67900,2,16.023353,170.905700
67910,2,16.021288,170.908841
67920,0,16.019006,170.909659
67930,0,16.016648,170.909659
67940,0,16.014290,170.909659
67950,2,16.012044,170.830338
67960,1,16.009916,170.832770
67970,1,16.007708,170.834341
67980,0,16.005425,170.835103
67990,0,16.003071,170.835103
68000,0,16.000717,170.835103
68010,2,15.998500,170.756115
68020,0,15.996211,170.756793
68030,2,15.994030,170.705027
68040,2,15.991973,170.708165
68050,1,15.989848,170.710571
68060,1,15.987608,170.684960
68070,1,15.985383,170.659505
68080,1,15.983278,170.608592
68090,1,15.981044,170.583051
68100,0,15.978728,170.583379
68110,0,15.976382,170.583379
68120,0,15.974037,170.583379
68130,0,15.971747,170.557224
68140,2,15.969585,170.505728
68150,3,15.967566,170.482476
68160,5,15.965842,170.435676
68170,6,15.964368,170.391568
68180,6,15.962849,170.373672
68190,5,15.961273,170.381845
68200,5,15.959616,170.362466
68210,5,15.957991,170.343436
68220,5,15.956402,170.324797
68230,4,15.954765,170.332286
68240,4,15.952929,170.284355
68250,4,15.951178,170.290612
68260,3,15.949413,170.270081
68270,4,15.947641,170.249489
68280,4,15.945915,170.229375
68290,4,15.944166,170.235629
68300,2,15.942282,170.240444
68310,3,15.940194,170.189852
68320,4,15.938503,170.143517
68330,3,15.936763,170.123260
68340,5,15.935057,170.076811
68350,3,15.933282,170.082747
68360,3,15.931390,170.087433
68370,3,15.929499,170.092118
68380,2,15.927467,170.095294
68390,1,15.925170,170.069078
68400,1,15.922998,170.044195
68410,2,15.920827,170.019320
68420,0,15.918605,170.020442
68430,0,15.916279,170.020442
68440,1,15.914005,169.994455
68450,1,15.911787,169.969073
68460,0,15.909639,169.917928
68470,0,15.907360,169.891895
68480,1,15.905076,169.839325
68490,4,15.903164,169.764293
68500,2,15.901311,169.742839
68510,4,15.899372,169.694031
68520,4,15.897636,169.700263
68530,4,15.895814,169.679145
68540,6,15.894222,169.634068
68550,9,15.892998,169.566536
68560,7,15.891783,169.551924
68570,7,15.890452,169.536061
68580,8,15.889199,169.521044
68590,7,15.887973,169.532680
68600,8,15.886710,169.517544
68610,6,15.885505,169.529399
68620,4,15.883930,169.537293
68630,2,15.882105,169.542524
68640,2,15.880020,169.518601
68650,1,15.878011,169.495480
68660,0,15.875835,169.496946
68670,0,15.873524,169.496946
68680,0,15.871212,169.496946
68690,0,15.868902,169.496946
68700,0,15.866592,169.496946
68710,1,15.864313,169.470919
68720,3,15.862314,169.421546
68730,3,15.860478,169.400256
68740,3,15.858687,169.379454
68750,3,15.856817,169.384115
68760,2,15.854854,169.387780
68770,0,15.852794,169.390408
68780,1,15.850563,169.338576
68790,0,15.848271,169.338705
68800,0,15.845968,169.338705
68810,1,15.843798,169.313828
68820,1,15.841581,169.288453
68830,2,15.839511,169.264644
68840,2,15.837472,169.241159
68850,3,15.835534,169.192505
68860,0,15.833501,169.195352
68870,0,15.831201,169.195352
68880,0,15.828911,169.169184
68890,0,15.826613,169.169184
68900,0,15.824316,169.169184
68910,0,15.822085,169.117404
68920,1,15.819895,169.092306
68930,1,15.817713,169.067286
68940,0,15.815551,169.068707
68950,0,15.813257,169.068707
68960,0,15.810964,169.068707
68970,1,15.808698,169.042772
68980,0,15.806416,169.042884
68990,1,15.804221,169.017709
69000,0,15.802064,169.019129
69010,0,15.799774,169.019129
69020,0,15.797485,169.019129
69030,1,15.795269,168.993712
69040,1,15.793126,168.995262
69050,0,15.790934,168.996283
69060,1,15.788688,168.970524
69070,1,15.786547,168.972074
69080,3,15.784570,168.923018
69090,4,15.782771,168.902050
69100,3,15.781077,168.882213
69110,2,15.779101,168.885496
69120,1,15.777062,168.888106
69130,1,15.774924,168.889655
69140,0,15.772716,168.890441
69150,1,15.770462,168.864581
69160,0,15.768210,168.864880
69170,0,15.765946,168.838903
69180,2,15.763851,168.788609
69190,5,15.762021,168.715071
69200,7,15.760657,168.672666
69210,6,15.759297,168.682487
69220,6,15.757887,168.691767
69230,6,15.756426,168.648322
69240,6,15.755017,168.657598
69250,5,15.753591,168.640617
69260,4,15.752062,168.622534
69270,4,15.750355,168.602548
69280,6,15.748739,168.557486
69290,5,15.747225,168.565619
69300,7,15.745756,168.522141
69310,7,15.744379,168.505695
69320,6,15.742975,168.488963
69330,8,15.741786,168.448528
69340,7,15.740540,168.459492
69350,6,15.739247,168.469945
69360,7,15.737924,168.428079
69370,7,15.736664,168.438880
69380,9,15.735632,168.400148
69390,9,15.734638,168.387808
69400,10,15.733810,168.377241
69410,10,15.732948,168.366319
69420,9,15.732077,168.381250
69430,11,15.731183,168.344029
69440,11,15.730485,168.334856
69450,11,15.729804,168.351808
69460,9,15.728978,168.367211
69470,7,15.727952,168.354513
69480,6,15.726562,168.363869
69490,4,15.724962,168.370969
69500,4,15.723484,168.327503
69510,4,15.721728,168.306996
69520,3,15.719976,168.312453
69530,4,15.718188,168.291593
69540,3,15.716376,168.296390
69550,2,15.714512,168.300634
69560,0,15.712441,168.302645
69570,2,15.710287,168.251955
69580,1,15.708175,168.201725
69590,3,15.706093,168.125980
69600,1,15.704115,168.128967
69610,1,15.701978,168.104381
69620,1,15.699866,168.105919
69630,1,15.697679,168.080791
69640,1,15.695548,168.056263
69650,2,15.693559,168.033262
69660,3,15.691719,168.011856
69670,2,15.689803,167.989635
69680,0,15.687596,167.990121
69690,0,15.685345,167.990121
69700,2,15.683299,167.940684
69710,0,15.681183,167.942118
69720,0,15.678934,167.942118
69730,0,15.676685,167.942118
69740,1,15.674441,167.916363
69750,1,15.672314,167.891857
69760,0,15.670207,167.893351
69770,1,15.668053,167.868556
69780,2,15.665985,167.844683
69790,2,15.664027,167.847754
69800,5,15.662216,167.775117
69810,3,15.660573,167.755807
69820,4,15.658891,167.736085
69830,3,15.657190,167.741881
69840,4,15.655504,167.722102
69850,4,15.653863,167.702814
69860,4,15.652238,167.683695
69870,4,15.650622,167.638960
69880,5,15.649090,167.620851
69890,7,15.647635,167.577874
69900,7,15.646398,167.588600
69910,9,15.645370,167.524551
69920,10,15.644470,167.513220
69930,10,15.643663,167.528534
69940,10,15.642928,167.518972
69950,8,15.642056,167.507934
69960,9,15.641024,167.495187
69970,10,15.640153,167.484163
69980,13,15.639597,167.425276
69990,13,15.639080,167.392447
70000,13,15.638703,167.412327
70010,13,15.638326,167.432208
70020,13,15.637945,167.426441
70030,12,15.637465,167.445213
70040,13,15.636781,167.385010
70050,13,15.636404,167.404878
70060,12,15.635975,167.424179
70070,14,15.635659,167.393524
70080,15,15.635427,167.363793
70090,16,15.635382,167.361627
70100,18,15.635497,167.335621
70110,18,15.635947,167.313225
70120,17,15.636163,167.339396
70130,19,15.636429,167.315040
70140,15,15.636633,167.341084
70150,17,15.636677,167.288833
70160,17,15.636845,167.288963
70170,15,15.636870,167.313079
70180,15,15.636741,167.310025
70190,17,15.636722,167.282658
70200,16,15.636842,167.307771
70210,17,15.637019,167.308006
70220,16,15.637117,167.332878
70230,17,15.637291,167.282094
70240,18,15.637602,167.232819
70250,17,15.637782,167.207644
70260,17,15.637899,167.207237
70270,17,15.638020,167.181448
70280,18,15.638242,167.182179
70290,17,15.638543,167.209186
70300,18,15.638882,167.185739
70310,18,15.639139,167.136014
70320,17,15.639376,167.162326
70330,15,15.639360,167.185924
70340,14,15.639262,167.208652
70350,13,15.638895,167.177671
70360,16,15.638713,167.123307
70370,16,15.638764,167.147608
70380,16,15.638894,167.147359
70390,17,15.638993,167.146788
70400,15,15.639109,167.146394
70410,14,15.638927,167.168187
70420,13,15.638535,167.162362
70430,14,15.638230,167.157463
70440,15,15.637998,167.153353
70450,16,15.638014,167.151887
70460,11,15.637636,167.171577
70470,10,15.636940,167.187861
70480,11,15.636174,167.178028
70490,12,15.635573,167.144605
70500,11,15.635059,167.137473
70510,11,15.634425,167.129066
70520,10,15.633678,167.144786
70530,10,15.632880,167.159946
70540,9,15.631993,167.174160
70550,7,15.631003,167.187271
70560,6,15.629742,167.172142
70570,6,15.628417,167.156315
70580,7,15.627241,167.116767
70590,7,15.626064,167.102541
70600,7,15.624810,167.087491
70610,7,15.623673,167.048384
70620,6,15.622398,167.058406
70630,7,15.621124,167.043152
70640,5,15.619776,167.027097
70650,7,15.618264,166.958745
70660,6,15.617037,166.969265
70670,7,15.615719,166.953539
70680,5,15.614370,166.962733
70690,5,15.612868,166.970297
70700,6,15.611372,166.927403
70710,6,15.610112,166.912299
70720,5,15.608621,166.919956
70730,4,15.606997,166.926189
70740,5,15.605373,166.907184
70750,5,15.603874,166.914744
70760,5,15.602376,166.922304
70770,5,15.600892,166.904780
70780,8,15.599654,166.814248
70790,9,15.598709,166.802512
70800,7,15.597675,166.815017
70810,7,15.596461,166.825591
70820,8,15.595272,166.811228
70830,11,15.594373,166.749613
70840,10,15.593705,166.766007
70850,10,15.592939,166.731015
70860,11,15.592267,166.722203
70870,9,15.591503,166.737565
70880,10,15.590629,166.701430
70890,11,15.589969,166.692749
70900,11,15.589421,166.685260
70910,9,15.588617,166.700175
70920,11,15.587829,166.664985
70930,11,15.587204,166.656674
70940,11,15.586655,166.649183
70950,13,15.586150,166.617044
70960,12,15.585661,166.635304
70970,12,15.585115,166.627843
70980,12,15.584610,166.645921
70990,11,15.583982,166.637577
71000,11,15.583336,166.654145
71010,12,15.582786,166.646637
71020,11,15.582254,166.664410
71030,10,15.581495,166.679760
71040,12,15.580906,166.646725
71050,12,15.580402,166.664791
71060,13,15.580020,166.659077
71070,13,15.579602,166.652962
71080,15,15.579451,166.624646
71090,19,15.579744,166.525934
71100,18,15.580122,166.553400
71110,20,15.580588,166.531736
71120,18,15.581099,166.560611
71130,21,15.581584,166.514135
71140,23,15.582470,166.496980
71150,21,15.583342,166.529710
71160,22,15.584224,166.537526
71170,22,15.585126,166.570564
71180,21,15.585930,166.577550
71190,21,15.586690,166.609081
71200,21,15.587518,166.616315
71210,22,15.588402,166.624156
71220,22,15.589303,166.657179
71230,21,15.590065,166.663719
71240,20,15.590794,166.694910
71250,20,15.591388,166.699641
71260,21,15.592142,166.706084
71270,24,15.593125,166.639980
71280,23,15.594279,166.675699
71290,25,15.595475,166.636903
71300,26,15.596908,166.650616
71310,26,15.598321,166.664114
71320,27,15.599789,166.678198
71330,27,15.601388,166.718648
71340,26,15.602957,166.758796
71350,26,15.604414,166.797747
71360,25,15.605738,166.835277
71370,26,15.607182,166.849094
71380,24,15.608496,166.886528
71390,25,15.609706,166.897843
71400,25,15.611021,166.935285
71410,26,15.612386,166.948261
71420,28,15.613954,166.938409
71430,28,15.615688,166.980325
71440,30,15.617548,166.973601
71450,29,15.619558,167.018474
71460,30,15.621594,166.988643
71470,31,15.623678,167.009316
71480,31,15.625900,167.031450
71490,30,15.627998,167.077251
71500,30,15.630022,167.097274
71510,31,15.632112,167.118001
71520,31,15.634260,167.164345
71530,31,15.636409,167.210690
71540,32,15.638668,167.233229
71550,32,15.640955,167.281062
71560,32,15.643241,167.328895
71570,31,15.645474,167.376174
71580,33,15.647855,167.374992
71590,33,15.650260,167.399096
71600,33,15.652684,167.448401
71610,33,15.655164,167.473307
71620,33,15.657538,167.497068
71630,32,15.659758,167.519185
71640,33,15.661997,167.516496
71650,33,15.664424,167.540823
71660,32,15.666775,167.589352
71670,30,15.668999,167.636532
71680,30,15.670998,167.681314
71690,32,15.673198,167.678190
71700,33,15.675538,167.701595
71710,33,15.677954,167.750834
71720,34,15.680428,167.775665
71730,33,15.682897,167.800451
71740,34,15.685403,167.750571
71750,31,15.687592,167.797362
71760,30,15.689613,167.842367
71770,30,15.691555,167.836496
71780,31,15.693666,167.857448
71790,27,15.695512,167.900579
71800,27,15.697091,167.915844
71810,26,15.698653,167.955943
71820,26,15.700057,167.969327
71830,26,15.701491,168.008057
71840,27,15.702933,168.021855
71850,28,15.704513,168.012102
71860,26,15.706163,168.053134
71870,27,15.707637,168.067274
71880,26,15.709134,168.106676
71890,24,15.710319,168.142744
71900,25,15.711579,168.154594
71910,27,15.712954,168.142641
71920,27,15.714524,168.182819
71930,27,15.715994,168.196908
71940,27,15.717576,168.212204
71950,28,15.719147,168.177338
71960,28,15.720860,168.194031
71970,28,15.722522,168.210180
71980,26,15.724186,168.251359
71990,26,15.725653,168.265424
72000,25,15.727024,168.278452
72010,26,15.728400,168.291548
72020,26,15.729827,168.330181
72030,25,15.731181,168.368049
72040,25,15.732309,168.353467
72050,25,15.733569,168.365315
72060,29,15.735075,168.304810
72070,28,15.736798,168.346599
72080,27,15.738364,168.386713
72090,25,15.739770,168.425113
72100,25,15.741082,168.437524
72110,26,15.742461,168.425647
72120,24,15.743730,168.462580
72130,24,15.744874,168.498188
72140,25,15.746101,168.509681
72150,25,15.747384,168.546767
72160,27,15.748833,168.535640
72170,29,15.750434,168.501163
72180,26,15.752084,168.542161
72190,24,15.753370,168.579277
72200,25,15.754596,168.590753
72210,25,15.755777,168.601758
72220,27,15.757099,168.589289
72230,28,15.758772,168.605559
72240,30,15.760547,168.597949
72250,30,15.762568,168.592973
72260,31,15.764656,168.613680
72270,31,15.766842,168.635439
72280,30,15.768895,168.680738
72290,31,15.770924,168.700810
72300,30,15.772914,168.745436
72310,30,15.774840,168.764416
72320,30,15.776814,168.783902
72330,29,15.778681,168.827222
72340,29,15.780509,168.870121
72350,28,15.782301,168.912646
72360,27,15.783913,168.928257
72370,27,15.785463,168.968191
72380,27,15.787037,168.983394
72390,28,15.788582,168.948329
72400,28,15.790269,168.989719
72410,30,15.792164,168.983393
72420,32,15.794312,168.979768
72430,32,15.796514,169.001703
72440,33,15.798661,168.973129
72450,34,15.801243,168.974175
72460,34,15.803754,169.024360
72470,34,15.806282,169.049769
72480,34,15.808792,169.099946
72490,32,15.811146,169.148466
72500,34,15.813529,169.147367
72510,36,15.816213,169.149500
72520,36,15.818959,169.152296
72530,38,15.821853,169.156687
72540,40,15.825070,169.164542
72550,39,15.828283,169.222209
72560,40,15.831558,169.255609
72570,40,15.834766,169.238437
72580,42,15.838193,169.248535
72590,43,15.841821,169.285704
72600,41,15.845327,169.346499
72610,43,15.848922,169.358387
72620,42,15.852604,169.421058
72630,42,15.856204,169.482868
