Tempo(s),Fila,E[N],E[W]
9380,25,18.349201,176.891574
9390,27,18.356914,176.791200
9400,27,18.366705,176.892447
9410,27,18.376736,176.995991
9420,27,18.385890,177.272347
9430,26,18.394832,177.546847
9440,25,18.402202,177.806331
9450,24,18.407036,177.677725
9460,25,18.413206,177.562621
9470,25,18.420162,177.817463
9480,24,18.426982,177.708838
9490,26,18.434748,177.609906
9500,25,18.441966,177.866674
9510,24,18.448619,178.118134
9520,24,18.454450,178.361789
9530,25,18.461142,178.432744
9540,25,18.468224,178.507458
9550,25,18.474272,178.391606
9560,23,18.480018,178.633942
9570,24,18.485104,178.689335
9580,23,18.490573,178.748422
9590,25,18.496885,178.635577
9600,27,18.504171,178.532708
9610,26,18.512145,178.795691
9620,27,18.520792,178.885559
9630,27,18.530250,178.983257
9640,27,18.538971,179.073831
9650,25,18.546500,178.973720
9660,26,18.553035,178.864588
9670,26,18.560736,179.124069
9680,25,18.567937,179.378871
9690,24,18.573900,179.621847
9700,22,18.578749,179.854159
9710,22,18.582273,180.073720
9720,22,18.586284,180.118327
9730,20,18.588641,180.326495
9740,20,18.590426,180.349354
9750,22,18.593171,180.202199
9760,22,18.597049,180.245479
9770,22,18.600532,180.463949
9780,23,18.604287,180.505883
9790,23,18.608054,180.547920
9800,21,18.611077,180.761700
9810,20,18.612999,180.785660
9820,21,18.615158,180.811919
9830,22,18.618497,180.849634
9840,22,18.621934,181.067026
9850,21,18.624743,181.099422
9860,22,18.628375,180.961362
9870,24,18.632304,180.826786
9880,27,18.638381,180.359649
9890,26,18.646517,180.621013
9900,25,18.653188,180.868322
9910,24,18.659220,181.109573
9920,25,18.664789,180.991897
9930,27,18.672455,180.895098
9940,26,18.680692,181.157149
9950,27,18.688983,181.243059
9960,27,18.697327,181.506217
9970,29,18.706093,181.243677
9980,30,18.716785,181.177023
9990,29,18.727247,181.284110
10000,29,18.737307,181.387291
10010,29,18.747560,181.668027
10020,27,18.757712,181.947994
10030,28,18.766005,182.033876
10040,25,18.773265,181.758514
10050,26,18.779610,181.825706
10060,25,18.786023,182.068774
10070,25,18.792193,182.309622
10080,24,18.797907,182.546144
10090,24,18.803062,182.777358
10100,25,18.808322,182.833547
10110,26,18.815295,182.906380
10120,27,18.823058,182.986885
10130,27,18.831130,183.246251
10140,26,18.838295,183.145073
10150,26,18.845118,183.216424
10160,23,18.851010,183.454270
10170,24,18.854805,183.320620
10180,24,18.859755,183.373741
10190,23,18.864204,183.597174
10200,23,18.869005,183.648711
10210,24,18.873162,183.693975
10220,22,18.878012,183.921144
10230,20,18.879293,184.113598
10240,21,18.881215,183.961602
10250,20,18.883028,183.983873
10260,20,18.884116,184.173987
10270,19,18.884437,184.356624
10280,19,18.884174,184.358320
10290,20,18.885712,184.202824
10300,20,18.887104,184.046520
10310,19,18.887808,184.232071
10320,18,18.887916,184.237517
10330,17,18.886997,184.407066
10340,16,18.884595,184.562110
10350,18,18.882660,184.373141
10360,19,18.882723,184.377957
10370,19,18.882826,184.209695
10380,17,18.881939,184.378669
10390,17,18.880045,184.364349
10400,15,18.877422,184.516158
10410,16,18.874500,184.318520
10420,14,18.870882,184.287339
10430,15,18.866961,184.253183
10440,15,18.863257,184.393632
10450,11,18.856908,184.508139
10460,12,18.850243,184.446721
10470,12,18.843460,184.211971
10480,13,18.837760,184.160190
10490,12,18.831322,184.272918
10500,12,18.824816,184.384858
10510,11,18.818021,184.493840
10520,12,18.810882,184.427288
10530,12,18.804414,184.539124
10540,11,18.797285,184.472427
10550,10,18.789255,184.568567
10560,7,18.780491,184.657346
10570,7,18.769597,184.553152
10580,5,18.756915,184.431381
10590,6,18.744241,184.309669
10600,6,18.731438,183.845598
10610,5,18.718492,183.721735
10620,6,18.706135,183.603650
10630,5,18.693436,183.651777
10640,5,18.680767,183.530340
10650,4,18.667832,183.575633
10660,5,18.654356,183.445970
10670,4,18.641082,183.487406
10680,3,18.626815,183.349661
10690,2,18.611534,183.201928
10700,1,18.594657,183.038485
10710,2,18.578316,182.712361
10720,2,18.562851,182.730727
10730,2,18.547762,182.584853
10740,4,18.533735,182.282343
10750,4,18.519694,182.147036
10760,4,18.506200,182.183632
10770,4,18.492657,182.052940
10780,4,18.479213,182.089503
10790,3,18.464975,181.951676
10800,3,18.449958,181.806151
10810,5,18.436504,181.510574
10820,4,18.423737,181.552676
10830,6,18.411229,181.266919
10840,6,18.399907,181.158028
10850,7,18.389242,181.055605
10860,6,18.378589,180.953291
10870,4,18.366373,180.999519
10880,3,18.352555,181.029736
10890,2,18.338775,180.896073
10900,1,18.322751,180.740257
10910,1,18.306873,180.749307
10920,1,18.291024,180.758356
10930,1,18.274786,180.599831
10940,2,18.259357,180.449291
10950,1,18.243918,180.461515
10960,3,18.228458,179.985500
10970,2,18.214176,180.008569
10980,0,18.197697,179.847627
10990,0,18.181139,179.847627
11000,1,18.164992,179.689664
11010,1,18.149401,179.698657
11020,0,18.133080,179.700125
11030,0,18.117163,179.382679
11040,0,18.100752,179.382679
11050,0,18.084371,179.382679
11060,0,18.068053,179.222117
11070,2,18.052480,178.908643
11080,2,18.037992,178.926548
11090,4,18.024084,178.630109
11100,4,18.011868,178.510473
11110,7,18.000422,177.922320
11120,4,17.988636,177.965863
11130,3,17.975371,177.994559
11140,3,17.961338,177.857165
11150,3,17.947703,177.723704
11160,1,17.934000,177.589561
11170,1,17.918967,177.285089
11180,2,17.903902,177.137716
11190,0,17.889444,176.996355
11200,0,17.873471,176.996355
11210,0,17.858012,176.844802
11220,1,17.842231,176.690057
11230,0,17.826684,176.693433
11240,0,17.811269,176.542029
11250,0,17.795437,176.542029
11260,0,17.779632,176.542029
11270,0,17.763856,176.542029
11280,0,17.748108,176.542029
11290,0,17.732430,176.386901
11300,1,17.717633,176.085534
11310,3,17.703851,175.486899
11320,2,17.690658,175.511172
11330,1,17.676438,175.217882
11340,0,17.660971,175.219080
11350,0,17.646003,175.071792
11360,0,17.630576,174.919948
11370,2,17.616359,174.627722
11380,2,17.602252,174.489221
11390,2,17.588554,174.506642
11400,2,17.574879,174.524064
11410,3,17.561875,174.244339
11420,2,17.548036,174.108225
11430,1,17.534014,174.121440
11440,0,17.519087,173.823380
11450,1,17.504277,173.527245
11460,0,17.489644,173.533608
11470,0,17.474396,173.533608
11480,0,17.459174,173.533608
11490,1,17.444841,173.392065
11500,1,17.430542,173.400716
11510,0,17.415450,173.401232
11520,0,17.400655,173.254578
11530,0,17.385563,173.254578
11540,2,17.371398,172.815457
11550,2,17.358089,172.832699
11560,2,17.344446,172.548878
11570,1,17.330096,172.406888
11580,0,17.315704,172.116613
11590,0,17.300764,172.116613
11600,1,17.286404,171.974512
11610,1,17.272496,171.836912
11620,2,17.258590,171.699332
11630,1,17.244746,171.709246
11640,1,17.230790,171.717808
11650,0,17.216085,171.718658
11660,1,17.201639,171.428298
11670,0,17.186919,171.428499
11680,1,17.172728,171.141181
11690,0,17.158585,171.146633
11700,2,17.145308,170.868909
11710,4,17.133311,170.604651
11720,3,17.121803,170.635658
11730,4,17.109625,170.370036
11740,0,17.097191,170.391362
11750,1,17.082900,170.249430
11760,2,17.070176,169.979055
11770,2,17.057885,169.857278
11780,0,17.043865,169.861870
11790,2,17.029617,169.577010
11800,2,17.017500,169.456961
11810,1,17.004418,169.470188
11820,1,16.990369,169.330660
11830,1,16.977026,169.198164
11840,3,16.964487,168.789515
11850,2,16.952342,168.811141
11860,1,16.939126,168.680127
11870,0,16.925580,168.545838
11880,2,16.912434,168.133654
11890,3,16.900471,168.015549
11900,6,16.889735,167.629560
11910,7,16.880963,167.543557
11920,7,16.872721,167.462808
11930,7,16.864211,167.379400
11940,11,16.856989,166.892581
11950,9,16.851327,166.976250
11960,7,16.843594,166.900902
11970,8,16.835477,166.821737
11980,11,16.829790,166.491239
11990,11,16.824718,166.305334
12000,9,16.819179,166.252186
12010,8,16.812750,166.190232
12020,9,16.805978,165.988381
12030,9,16.799490,166.062333
12040,11,16.793343,165.866980
12050,11,16.788535,165.957218
12060,11,16.783807,165.912057
12070,13,16.778511,165.454760
12080,12,16.774772,165.419790
12090,12,16.770402,165.378597
12100,11,16.765718,165.469163
12110,9,16.760781,165.557142
12120,9,16.754342,165.495208
12130,10,16.748397,165.438158
12140,8,16.742470,165.515946
12150,9,16.735313,165.446744
12160,8,16.728285,165.378815
12170,11,16.722565,165.055647
12180,10,16.716717,164.999686
12190,9,16.710737,164.942416
12200,10,16.704184,164.613124
12210,6,16.697877,164.685843
12220,7,16.689860,164.608629
12230,6,16.681203,164.657875
12240,7,16.672579,164.574489
12250,7,16.664683,164.630941
12260,8,16.657839,164.432457
12270,6,16.649901,164.488154
12280,8,16.641598,164.275582
12290,8,16.634554,164.207765
12300,8,16.627457,164.139422
12310,8,16.620138,164.068889
12320,8,16.613142,164.133043
12330,7,16.605567,164.191367
12340,7,16.597258,164.110708
12350,6,16.588797,164.028533
12360,7,16.580937,163.952306
12370,7,16.573383,163.879094
12380,7,16.565324,163.800886
12390,8,16.558305,163.732958
12400,8,16.551686,163.668986
12410,7,16.544478,163.729641
12420,6,16.536061,163.778212
12430,7,16.528211,163.701724
12440,8,16.521746,163.378797
12450,9,16.515256,163.186457
12460,8,16.508676,163.252465
12470,10,16.502225,163.060815
12480,9,16.496341,162.875261
12490,10,16.490616,162.820394
12500,12,16.485985,162.647838
12510,14,16.483487,162.496790
12520,14,16.481504,162.607113
12530,14,16.479368,162.587782
12540,14,16.477391,162.698018
12550,14,16.475417,162.808254
12560,14,16.473446,162.918490
12570,15,16.471607,162.773659
12580,13,16.470403,162.763289
12590,13,16.467646,162.865410
12600,14,16.465079,162.713726
12610,13,16.461910,162.683921
12620,12,16.458660,162.780794
12630,10,16.454122,162.864862
12640,12,16.449596,162.693965
12650,11,16.445112,162.651031
12660,11,16.440806,162.609848
12670,9,16.435251,162.683302
12680,12,16.430844,162.387455
12690,11,16.427273,162.353654
12700,10,16.422260,162.432015
12710,9,16.416809,162.505953
12720,10,16.411761,162.457275
12730,9,16.406459,162.532472
12740,9,16.400875,162.478343
12750,9,16.395071,162.548327
12760,9,16.389290,162.492105
12770,10,16.384710,162.321756
12780,10,16.379714,162.399335
12790,10,16.374382,162.347558
12800,7,16.368649,162.417600
12810,7,16.361834,162.350968
12820,8,16.355162,162.285745
12830,9,16.348353,161.968623
12840,10,16.342739,161.914174
12850,10,16.337803,161.991334
12860,13,16.333621,161.577208
12870,14,16.332028,161.438714
12880,11,16.329197,161.536145
12890,10,16.324515,161.491174
12900,8,16.318844,161.560313
12910,7,16.311834,161.616095
12920,8,16.304670,161.422481
12930,8,16.298247,161.483784
12940,6,16.291521,161.541977
12950,8,16.284482,161.349683
12960,8,16.278089,161.410892
12970,8,16.272111,161.352663
12980,10,16.266907,161.178974
12990,12,16.263284,161.021386
13000,12,16.259505,160.862682
13010,14,16.256803,160.715052
13020,15,16.255310,160.579774
13030,15,16.254050,160.568819
13040,15,16.253088,160.682541
13050,21,16.254580,160.092276
13060,20,16.257620,160.244915
13070,17,16.259977,160.149138
13080,18,16.261063,160.161674
13090,20,16.263269,160.064809
13100,17,16.264584,160.200037
13110,16,16.264919,160.325631
13120,15,16.264566,160.444444
13130,12,16.262831,160.549602
13140,12,16.259587,160.639828
13150,11,16.255640,160.723056
13160,10,16.251578,160.805084
13170,11,16.247308,160.764121
13180,11,16.243327,160.846766
13190,11,16.238760,160.802734
13200,10,16.234108,160.878551
13210,10,16.228874,160.827771
13220,9,16.223609,160.897311
13230,10,16.218462,160.847269
13240,9,16.213136,160.795447
13250,9,16.207845,160.623742
13260,8,16.201661,160.683639
13270,8,16.196681,160.395495
13280,10,16.191728,160.228128
13290,8,16.186429,160.296300
13300,11,16.180944,159.885995
13310,11,16.176383,159.723782
13320,10,16.172419,159.804612
13330,10,16.168753,159.533295
13340,13,16.165360,159.265803
13350,12,16.162330,159.237716
13360,12,16.159214,159.326277
13370,12,16.155907,159.295337
13380,11,16.153075,159.151803
13390,11,16.149295,159.116302
13400,11,16.145887,159.084477
13410,11,16.142050,159.165359
13420,11,16.138218,159.246241
13430,12,16.135076,159.216804
13440,14,16.132360,159.074771
13450,15,16.131209,159.065073
13460,14,16.129770,159.169138
13470,15,16.128672,159.159858
13480,15,16.128135,159.156123
13490,14,16.127216,159.148610
13500,13,16.125497,159.249600
13510,16,16.124281,159.006597
13520,19,16.125325,158.786889
13530,20,16.127512,158.694716
13540,22,16.131018,158.615820
13550,22,16.135349,158.775587
13560,21,16.139570,158.934327
13570,21,16.143152,159.086832
13580,23,16.147516,159.016149
13590,26,16.153477,158.846423
13600,25,16.160501,159.032431
13610,25,16.166914,159.097397
13620,26,16.173777,159.166794
13630,27,16.181301,159.242694
13640,29,16.190030,159.215577
13650,31,16.199756,159.198465
13660,31,16.210591,159.421647
13670,29,16.220022,159.631170
13680,29,16.229364,159.839953
13690,29,16.238692,160.048736
13700,27,16.247238,160.249935
13710,27,16.255554,160.333553
13720,24,16.262206,160.516160
13730,26,16.268336,160.462826
13740,23,16.273921,160.634825
13750,26,16.279787,160.463854
13760,26,16.286851,160.650234
13770,23,16.293303,160.830672
13780,23,16.298129,160.649654
13790,23,16.302904,160.698392
13800,23,16.308248,160.637993
13810,24,16.313215,160.459755
13820,26,16.319508,160.409392
13830,26,16.326105,160.362243
13840,25,16.332421,160.312555
13850,26,16.339471,160.270304
13860,27,16.346622,160.229264
13870,27,16.354303,160.420212
13880,29,16.362526,160.276543
13890,27,16.370906,160.474162
13900,29,16.379233,160.444918
13910,27,16.387172,160.638171
13920,28,16.395474,160.721832
13930,28,16.403805,160.919015
13940,29,16.412125,161.002829
13950,31,16.421407,160.869821
13960,32,16.432446,160.754692
13970,31,16.443342,160.976514
13980,30,16.453684,161.193063
13990,31,16.464297,161.186507
14000,31,16.474680,161.403442
14010,29,16.484047,161.610566
14020,29,16.493116,161.701739
14030,29,16.502030,161.904537
14040,31,16.511352,161.885045
14050,33,16.522522,161.883842
14060,33,16.534241,162.113967
14070,34,16.546271,162.121189
14080,36,16.559485,162.140163
14090,35,16.572783,162.385612
14100,34,16.585359,162.511166
14110,35,16.597573,162.520303
14120,34,16.610233,162.759536
14130,35,16.622856,162.885547
14140,35,16.635603,162.787142
14150,36,16.648678,162.917563
14160,37,16.662527,163.055551
14170,35,16.676240,163.304986
14180,36,16.689305,163.435326
14190,35,16.702495,163.566878
14200,36,16.715403,163.695676
14210,38,16.729437,163.722662
14220,35,16.743619,163.976762
14230,35,16.756212,163.989608
14240,35,16.769023,164.230323
14250,34,16.782002,164.359811
14260,32,16.793476,164.474564
14270,34,16.804953,164.476457
14280,34,16.816837,164.595220
14290,33,16.828739,164.714166
14300,35,16.841021,164.611485
14310,37,16.853983,164.628321
14320,36,16.867669,164.877151
14330,37,16.881294,164.900437
14340,36,16.895658,165.043417
14350,36,16.908971,165.288649
14360,35,16.921645,165.415125
14370,34,16.933619,165.422232
14380,36,16.945951,165.320739
14390,34,16.958315,165.556413
14400,35,16.970512,165.678222
14410,36,16.983590,165.696362
14420,38,16.997496,165.722710
14430,37,17.011752,165.864585
14440,37,17.025042,165.997033
14450,35,17.037858,166.237030
14460,32,17.049775,166.468430
14470,34,17.060194,166.460559
14480,35,17.072146,166.579966
14490,36,17.085085,166.709016
14500,38,17.098744,166.732881
14510,38,17.113149,166.988429
14520,40,17.128452,166.916190
14530,39,17.143562,167.178498
14540,38,17.157914,167.321307
14550,37,17.172179,167.575586
14560,38,17.186175,167.490431
14570,38,17.200236,167.630389
14580,37,17.214291,167.882513
14590,39,17.228492,167.911624
14600,40,17.243814,168.063872
14610,37,17.258392,168.321163
14620,38,17.271953,168.231812
14630,39,17.286320,168.374741
14640,39,17.301152,168.634395
14650,40,17.316092,168.782931
14660,39,17.330896,168.930141
14670,38,17.345238,169.072856
14680,40,17.360319,168.998330
14690,37,17.375282,169.259215
14700,36,17.388415,169.502452
14710,34,17.400845,169.626525
14720,34,17.412527,169.743308
14730,37,17.424698,169.640319
14740,36,17.437570,169.880884
14750,35,17.449806,170.115428
14760,34,17.460677,170.224297
14770,35,17.472149,170.339036
14780,36,17.484127,170.458707
14790,34,17.495325,170.683279
14800,36,17.506904,170.686544
14810,37,17.519492,170.812160
14820,37,17.532956,170.946316
14830,39,17.546372,170.967605
14840,39,17.560829,171.223847
14850,38,17.574803,171.475576
14860,41,17.590222,171.403736
14870,40,17.605820,171.671178
14880,39,17.620649,171.931314
14890,38,17.634901,172.186014
14900,38,17.648975,172.326161
14910,38,17.662624,172.575178
14920,40,17.676556,172.600925
14930,41,17.691769,172.752197
14940,40,17.707148,173.018178
14950,41,17.722780,173.060462
14960,39,17.737516,173.320207
14970,41,17.752721,173.358270
14980,41,17.768070,173.397845
14990,37,17.782674,173.543150
15000,35,17.794242,173.771892
15010,35,17.805705,173.999757
15020,36,17.817522,174.004668
15030,37,17.830211,174.131298
15040,39,17.843515,174.150849
15050,39,17.857430,174.289440
15060,38,17.871028,174.538060
15070,38,17.884385,174.784493
15080,36,17.896742,175.021319
15090,36,17.908588,175.139725
15100,35,17.920275,175.370161
15110,35,17.931661,175.484062
15120,32,17.942307,175.704452
15130,32,17.951217,175.794116
15140,33,17.961057,175.892889
15150,34,17.971346,175.882361
15160,34,17.981896,175.988089
15170,33,17.992011,176.203236
15180,32,18.001667,176.414016
15190,30,18.009917,176.611128
15200,29,18.017753,176.690227
15210,31,18.025426,176.540068
15220,34,18.034694,176.292894
15230,35,18.045435,176.400497
15240,35,18.056560,176.625144
15250,36,18.067724,176.736875
15260,37,18.079618,176.855749
15270,38,18.092380,176.983113
15280,38,18.105876,177.117661
15290,38,18.118887,177.360939
15300,38,18.131612,177.487952
15310,35,18.143895,177.724265
15320,36,18.155329,177.725010
15330,37,18.167538,177.846975
15340,38,18.179389,177.851935
15350,37,18.192056,178.091879
15360,38,18.203920,178.096945
15370,38,18.217105,178.001844
15380,40,18.230899,178.026178
15390,39,18.244900,178.278733
15400,39,18.258377,178.526352
15410,37,18.270833,178.764146
15420,36,18.282465,178.880463
15430,35,18.293334,179.102884
15440,36,18.304615,179.215762
15450,37,18.316758,179.223499
15460,37,18.328842,179.457824
15470,36,18.340635,179.689438
15480,35,18.351530,179.912400
15490,36,18.362433,180.021578
15500,34,18.372694,180.238449
15510,33,18.382313,180.449159
15520,34,18.392190,180.320141
15530,33,18.402167,180.534213
15540,35,18.411935,180.404461
15550,33,18.422313,180.622296
15560,31,18.431276,180.826391
15570,30,18.438254,180.897050
15580,28,18.444905,181.078526
15590,30,18.451985,180.922289
15600,32,18.460367,180.893046
15610,32,18.469041,181.094051
15620,33,18.478065,181.184798
15630,33,18.487357,181.391954
15640,35,18.497289,181.377804
15650,34,18.507413,181.593114
15660,35,18.517913,181.698319
15670,35,18.528338,181.802786
15680,33,18.538219,182.015827
15690,32,18.547144,182.219591
15700,30,18.555544,182.418312
15710,31,18.562917,182.492760
15720,30,18.570082,182.565159
15730,32,18.577834,182.529247
15740,33,18.586667,182.618064
15750,33,18.595818,182.824056
15760,33,18.604982,182.916105
15770,32,18.614039,182.893085
15780,30,18.621672,183.084099
15790,31,18.629067,183.158758
