Tempo(s),Fila,E[N],E[W]
62960,13,12.846106,142.971685
62970,12,12.845991,142.993110
62980,14,12.846017,142.940314
62990,14,12.846175,142.939507
63000,16,12.846648,142.866517
63010,15,12.847056,142.893733
63020,17,12.847540,142.871359
63030,20,12.848481,142.828886
63040,19,12.849603,142.864017
63050,19,12.850563,142.821783
63060,20,12.851576,142.805355
63070,17,12.852442,142.837629
63080,16,12.853081,142.842205
63090,17,12.853697,142.846528
63100,12,12.853796,142.870273
63110,10,12.853563,142.865162
63120,7,12.852912,142.880560
63130,6,12.851957,142.892572
63140,7,12.851005,142.854311
63150,4,12.849866,142.864264
63160,4,12.848465,142.871306
63170,4,12.846981,142.827131
63180,2,12.845386,142.832006
63190,1,12.843563,142.834346
63200,2,12.841807,142.812281
63210,3,12.840150,142.766211
63220,0,12.838397,142.744192
63230,2,12.836540,142.695925
63240,2,12.834895,142.650044
63250,2,12.833182,142.653559
63260,1,12.831427,142.606479
63270,1,12.829525,142.582827
63280,1,12.827678,142.559799
63290,2,12.825754,142.510878
63300,0,12.823763,142.511276
63310,0,12.821738,142.511276
63320,0,12.819742,142.486588
63330,1,12.817837,142.462904
63340,1,12.815971,142.464659
63350,1,12.814167,142.442091
63360,1,12.812230,142.418052
63370,0,12.810211,142.418085
63380,1,12.808347,142.394846
63390,0,12.806349,142.395103
63400,4,12.804610,142.298380
63410,2,12.803186,142.304999
63420,1,12.801378,142.282404
63430,2,12.799567,142.234852
63440,0,12.797777,142.237379
63450,1,12.795816,142.213093
63460,2,12.794055,142.191020
63470,1,12.792199,142.192797
63480,2,12.790430,142.170636
63490,2,12.788729,142.149229
63500,1,12.786963,142.151982
63510,1,12.785081,142.128563
63520,0,12.783088,142.128783
63530,1,12.781087,142.104040
63540,0,12.779193,142.105338
63550,0,12.777182,142.105338
63560,0,12.775186,142.080630
63570,0,12.773176,142.080630
63580,0,12.771291,142.057157
63590,1,12.769336,142.032901
63600,2,12.767729,141.987681
63610,2,12.766070,141.966738
63620,2,12.764378,141.970234
63630,3,12.762804,141.950223
63640,3,12.761167,141.904709
63650,2,12.759497,141.908436
63660,0,12.757499,141.908504
63670,2,12.755646,141.835836
63680,2,12.753997,141.815006
63690,2,12.752309,141.818498
63700,0,12.750398,141.819508
63710,0,12.748396,141.819508
63720,0,12.746395,141.819508
63730,0,12.744395,141.819508
63740,0,12.742396,141.819508
63750,0,12.740397,141.819508
63760,2,12.738622,141.772482
63770,0,12.736788,141.774298
63780,0,12.734791,141.774298
63790,0,12.732794,141.774298
63800,3,12.731061,141.703019
63810,4,12.729655,141.684862
63820,4,12.728288,141.691839
63830,4,12.726899,141.673869
63840,3,12.725449,141.679920
63850,5,12.724103,141.637727
63860,4,12.722887,141.621678
63870,4,12.721437,141.603031
63880,4,12.720072,141.610002
63890,3,12.718568,141.590752
63900,4,12.717092,141.571804
63910,5,12.715906,141.531445
63920,3,12.714623,141.514666
63930,7,12.713400,141.424680
63940,5,12.712356,141.410583
63950,4,12.711215,141.395410
63960,5,12.709964,141.354430
63970,5,12.708759,141.363124
63980,4,12.707517,141.371403
63990,4,12.706156,141.378359
64000,4,12.704816,141.336387
64010,1,12.703359,141.342254
64020,0,12.701412,141.342674
64030,3,12.699655,141.271525
64040,2,12.697959,141.250176
64050,2,12.696195,141.228084
64060,3,12.694597,141.207831
64070,2,12.692863,141.186064
64080,1,12.691121,141.188717
64090,1,12.689296,141.190453
64100,2,12.687609,141.169191
64110,1,12.686005,141.124374
64120,1,12.684075,141.100429
64130,0,12.682215,141.101739
64140,0,12.680237,141.101739
64150,0,12.678261,141.101739
64160,1,12.676302,141.077452
64170,1,12.674429,141.054128
64180,0,12.672507,141.030261
64190,0,12.670533,141.030261
64200,0,12.668559,141.030261
64210,2,12.666712,140.982764
64220,3,12.665185,140.938866
64230,3,12.663749,140.920411
64240,3,12.662245,140.925608
64250,1,12.660665,140.929958
64260,1,12.658871,140.907508
64270,1,12.657014,140.835578
64280,1,12.655201,140.837310
64290,1,12.653388,140.839041
64300,3,12.651601,140.792307
64310,0,12.649835,140.794545
64320,1,12.648001,140.771661
64330,2,12.646234,140.725171
64340,3,12.644728,140.705951
64350,5,12.643349,140.663811
64360,6,12.642255,140.649184
64370,5,12.641092,140.633787
64380,4,12.639834,140.641639
64390,4,12.638466,140.599657
64400,5,12.637196,140.558790
64410,5,12.636010,140.567425
64420,5,12.634824,140.576061
64430,4,12.633536,140.583545
64440,6,12.632287,140.542915
64450,3,12.631032,140.550761
64460,3,12.629538,140.555940
64470,3,12.628044,140.561120
64480,0,12.626398,140.564598
64490,2,12.624679,140.518731
64500,1,12.622948,140.497004
64510,0,12.621094,140.498144
64520,0,12.619137,140.498144
64530,2,12.617438,140.428302
64540,3,12.615920,140.408948
64550,2,12.614328,140.412984
64560,2,12.612684,140.416433
64570,2,12.611041,140.419882
64580,3,12.609666,140.377908
64590,4,12.608168,140.334576
64600,3,12.606709,140.340063
64610,2,12.605142,140.344338
64620,1,12.603348,140.346092
64630,1,12.601553,140.347815
64640,0,12.599746,140.349404
64650,0,12.597797,140.349404
64660,3,12.596042,140.279030
64670,1,12.594475,140.283274
64680,0,12.592686,140.260884
64690,1,12.590970,140.215153
64700,1,12.589139,140.192309
64710,0,12.587274,140.169079
64720,2,12.585441,140.122094
64730,1,12.583709,140.124454
64740,3,12.582007,140.078962
64750,2,12.580522,140.084054
64760,3,12.578958,140.064185
64770,3,12.577479,140.069343
64780,4,12.576067,140.051165
64790,6,12.574946,140.012160
64800,4,12.573810,140.021121
64810,1,12.572207,140.024872
64820,2,12.570472,140.003088
64830,2,12.568857,139.982648
64840,2,12.567395,139.939870
64850,2,12.565817,139.895833
64860,0,12.563959,139.896714
64870,0,12.562022,139.896714
64880,0,12.560086,139.896714
64890,4,12.558726,139.783141
64900,4,12.557407,139.790002
64910,6,12.556195,139.750100
64920,7,12.555086,139.711381
64930,7,12.554231,139.723379
64940,6,12.553343,139.735015
64950,5,12.552219,139.744022
64960,5,12.551056,139.752593
64970,5,12.549894,139.761163
64980,3,12.548620,139.744534
64990,4,12.547293,139.703365
65000,4,12.545978,139.710218
65010,4,12.544663,139.717071
65020,3,12.543182,139.698135
65030,5,12.541826,139.656669
65040,5,12.540784,139.642628
65050,4,12.539612,139.627137
65060,3,12.538374,139.610919
65070,3,12.536943,139.592557
65080,1,12.535286,139.595550
65090,3,12.533725,139.527989
65100,2,12.532098,139.507452
65110,4,12.530644,139.464995
65120,5,12.529394,139.448669
65130,4,12.528126,139.432133
65140,5,12.526909,139.416168
65150,5,12.525753,139.424710
65160,4,12.524519,139.432373
65170,4,12.523211,139.439207
65180,6,12.522018,139.399678
65190,5,12.520955,139.385428
65200,6,12.519932,139.371623
65210,4,12.518719,139.355694
65220,6,12.517637,139.317460
65230,4,12.516509,139.326264
65240,3,12.515166,139.332669
65250,1,12.513543,139.335952
65260,2,12.511930,139.315574
65270,2,12.510439,139.296550
65280,2,12.508748,139.275302
65290,1,12.507083,139.278093
65300,2,12.505477,139.186579
65310,0,12.503653,139.187592
65320,0,12.501757,139.164068
65330,1,12.499884,139.140816
65340,0,12.497979,139.140900
65350,0,12.496066,139.140900
65360,0,12.494163,139.117293
65370,0,12.492252,139.117293
65380,0,12.490341,139.117293
65390,0,12.488431,139.117293
65400,0,12.486522,139.117293
65410,0,12.484613,139.117293
65420,3,12.482937,139.048825
65430,3,12.481488,139.053933
65440,2,12.480075,139.035768
65450,1,12.478309,139.013676
65460,3,12.476674,138.969384
65470,3,12.475087,138.902026
65480,6,12.473841,138.838538
65490,6,12.472851,138.825122
65500,5,12.471743,138.833988
65510,6,12.470634,138.819244
65520,6,12.469644,138.805825
65530,7,12.468714,138.793071
65540,8,12.467882,138.781412
65550,7,12.467061,138.793450
65560,7,12.466154,138.780961
65570,4,12.465149,138.790935
65580,5,12.463899,138.751057
65590,6,12.462762,138.736009
65600,4,12.461525,138.696307
65610,6,12.460421,138.658111
65620,6,12.459475,138.645197
65630,7,12.458513,138.632110
65640,7,12.457657,138.620210
65650,8,12.456972,138.610201
65660,9,12.456420,138.601683
65670,10,12.455850,138.569486
65680,8,12.455201,138.583361
65690,8,12.454550,138.573744
65700,9,12.453987,138.541640
65710,10,12.453564,138.534570
65720,10,12.453305,138.529316
65730,10,12.453003,138.523593
65740,9,12.452552,138.539644
65750,10,12.452147,138.532771
65760,8,12.451637,138.548166
65770,9,12.451075,138.516101
65780,8,12.450525,138.531050
65790,6,12.449839,138.544465
65800,7,12.448924,138.531910
65810,10,12.448147,138.450656
65820,11,12.447804,138.421090
65830,12,12.447642,138.393557
65840,12,12.447574,138.413824
65850,12,12.447465,138.363528
65860,12,12.447397,138.383784
65870,12,12.447296,138.380315
65880,10,12.447091,138.375694
65890,11,12.446871,138.370899
65900,11,12.446623,138.342459
65910,11,12.446483,138.338562
65920,11,12.446274,138.333899
65930,13,12.446075,138.306035
65940,12,12.446131,138.327641
65950,13,12.446115,138.325121
65960,15,12.446271,138.301216
65970,14,12.446569,138.325502
65980,14,12.446805,138.349087
65990,13,12.446922,138.371359
66000,12,12.446862,138.391660
66010,11,12.446780,138.411715
66020,10,12.446537,138.429977
66030,12,12.446233,138.400938
66040,11,12.446034,138.419683
66050,10,12.445866,138.415470
66060,9,12.445417,138.431426
66070,8,12.444794,138.445448
66080,7,12.443999,138.457561
66090,8,12.443310,138.447540
66100,6,12.442541,138.459921
66110,5,12.441512,138.469415
66120,4,12.440309,138.476976
66130,6,12.439120,138.438071
66140,4,12.437922,138.445670
66150,4,12.436552,138.428050
66160,5,12.435332,138.365552
66170,9,12.434632,138.262414
66180,11,12.434186,138.231885
66190,10,12.433993,138.227412
66200,10,12.433744,138.222311
66210,10,12.433377,138.239104
66220,8,12.432839,138.254002
66230,8,12.432169,138.267436
66240,8,12.431594,138.258693
66250,8,12.430938,138.225854
66260,8,12.430423,138.194605
66270,9,12.429809,138.185450
66280,8,12.429179,138.199290
66290,5,12.428277,138.210114
66300,6,12.427222,138.196040
66310,5,12.426175,138.182068
66320,5,12.425055,138.190453
66330,3,12.423826,138.197610
66340,3,12.422474,138.180231
66350,2,12.420985,138.161338
66360,3,12.419409,138.118312
66370,5,12.418031,138.054390
66380,6,12.417001,138.017501
66390,5,12.415785,137.978569
66400,4,12.414496,137.961935
66410,4,12.413396,137.924311
66420,4,12.412161,137.908289
66430,5,12.411003,137.893113
66440,5,12.409887,137.901475
66450,5,12.408689,137.885849
66460,6,12.407590,137.871336
66470,7,12.406698,137.859109
66480,8,12.405885,137.847771
66490,5,12.404886,137.857403
66500,6,12.403837,137.843438
66510,6,12.402949,137.831271
66520,6,12.401987,137.841296
66530,7,12.401047,137.828539
66540,7,12.400235,137.840233
66550,6,12.399238,137.803825
66560,6,12.398293,137.791010
66570,7,12.397342,137.778136
66580,9,12.396565,137.744207
66590,10,12.396120,137.691014
66600,10,12.395760,137.707695
66610,11,12.395538,137.702932
66620,11,12.395328,137.721277
66630,10,12.395036,137.738698
66640,9,12.394661,137.732233
66650,6,12.394008,137.745646
66660,7,12.393092,137.710209
66670,8,12.392406,137.700281
66680,7,12.391643,137.712463
66690,9,12.391085,137.681019
66700,10,12.390589,137.673210
66710,8,12.390151,137.688985
66720,7,12.389375,137.678064
66730,5,12.388446,137.688378
66740,7,12.387589,137.653631
66750,9,12.386986,137.621722
66760,12,12.386713,137.570613
66770,12,12.386586,137.566925
66780,11,12.386580,137.564575
66790,9,12.386185,137.580788
66800,7,12.385529,137.594103
66810,6,12.384678,137.605243
66820,6,12.383632,137.591334
66830,5,12.382673,137.601273
66840,4,12.381435,137.608104
66850,3,12.380165,137.591693
66860,2,12.378703,137.596025
66870,0,12.376969,137.597326
66880,0,12.375171,137.575037
66890,1,12.373439,137.553485
66900,0,12.371652,137.554185
66910,1,12.369910,137.532518
66920,0,12.368068,137.532585
66930,1,12.366242,137.509986
66940,1,12.364492,137.488220
66950,1,12.362754,137.466598
66960,1,12.361057,137.468259
66970,1,12.359361,137.469920
66980,0,12.357649,137.471408
66990,1,12.355884,137.426639
67000,2,12.354229,137.405933
67010,5,12.352798,137.342128
67020,4,12.351668,137.350053
67030,4,12.350422,137.356690
67040,6,12.349274,137.318844
67050,6,12.348327,137.328796
67060,6,12.347333,137.315452
67070,8,12.346530,137.281464
67080,8,12.345943,137.249894
67090,6,12.345093,137.215426
67100,6,12.344148,137.225366
67110,7,12.343349,137.214200
67120,9,12.342770,137.182770
67130,12,12.342571,137.132867
67140,14,12.342669,137.108999
67150,15,12.342970,137.110085
67160,17,12.343624,137.092407
67170,17,12.344317,137.120520
67180,16,12.344908,137.147493
67190,14,12.345342,137.172740
67200,15,12.345703,137.174483
67210,16,12.346123,137.154199
67220,15,12.346618,137.180115
67230,17,12.347274,137.162463
67240,14,12.347668,137.164581
67250,15,12.347973,137.143051
67260,13,12.348230,137.166305
67270,15,12.348390,137.120530
67280,15,12.348702,137.121743
67290,16,12.349155,137.101899
67300,16,12.349697,137.128297
67310,16,12.350326,137.133036
67320,14,12.350727,137.157862
67330,14,12.350972,137.180957
67340,17,12.351424,137.138482
67350,17,12.352205,137.144909
67360,19,12.353089,137.129877
67370,18,12.354004,137.160386
67380,16,12.354620,137.164983
67390,17,12.355234,137.169555
67400,15,12.355694,137.172423
67410,15,12.356052,137.174155
67420,15,12.356421,137.176006
67430,15,12.356813,137.200706
67440,14,12.357299,137.181276
67450,17,12.357777,137.139206
67460,16,12.358385,137.166277
67470,13,12.358606,137.189062
67480,13,12.358693,137.187798
67490,12,12.358667,137.207832
67500,10,12.358489,137.203620
67510,10,12.358153,137.197654
67520,11,12.357934,137.192979
67530,11,12.357733,137.211065
67540,8,12.357364,137.227284
67550,7,12.356571,137.216235
67560,7,12.355778,137.227743
67570,5,12.354752,137.236664
67580,5,12.353632,137.221966
67590,6,12.352669,137.186482
67600,5,12.351621,137.195129
67610,6,12.350567,137.181184
67620,5,12.349562,137.190307
67630,4,12.348431,137.198026
67640,5,12.347267,137.182842
67650,5,12.346234,137.169116
67660,7,12.345234,137.133235
67670,6,12.344378,137.143996
67680,5,12.343342,137.152746
67690,5,12.342257,137.160955
67700,8,12.341447,137.082187
67710,9,12.340882,137.051196
67720,11,12.340447,137.021659
67730,11,12.340249,137.039694
67740,11,12.340094,137.035735
67750,12,12.340015,137.032625
67760,13,12.340079,137.031102
67770,11,12.340016,137.050623
67780,9,12.339684,137.044691
67790,12,12.339336,136.993706
67800,12,12.339286,137.013359
67810,13,12.339347,136.966958
67820,15,12.339659,136.945781
67830,15,12.340024,136.947614
67840,16,12.340469,136.950341
67850,15,12.340877,136.975049
67860,16,12.341333,136.955500
67870,17,12.341948,136.960107
67880,17,12.342629,136.943067
67890,18,12.343430,136.949736
67900,18,12.344263,136.979153
67910,18,12.345095,137.008569
67920,18,12.345928,137.037986
67930,18,12.346779,137.045212
67940,18,12.347611,137.074624
67950,15,12.348265,137.102060
67960,11,12.348307,137.122700
67970,11,12.348144,137.118670
67980,10,12.347949,137.114275
67990,10,12.347604,137.130610
68000,12,12.347379,137.103489
68010,10,12.347062,137.120129
68020,10,12.346717,137.136458
68030,10,12.346371,137.130392
68040,11,12.346053,137.102247
68050,8,12.345602,137.117380
68060,7,12.344887,137.107216
68070,6,12.344155,137.096852
68080,7,12.343314,137.085289
68090,7,12.342531,137.074363
68100,8,12.341827,137.064327
68110,7,12.341208,137.055217
68120,7,12.340403,137.044053
68130,4,12.339373,137.052736
68140,5,12.338165,137.037093
68150,6,12.337273,137.002635
68160,3,12.336075,137.009428
68170,4,12.334842,136.993510
68180,4,12.333619,137.000026
68190,4,12.332390,136.984147
68200,6,12.331516,136.927613
68210,5,12.330574,136.937229
68220,5,12.329408,136.922057
68230,6,12.328345,136.885763
68240,3,12.327214,136.893257
68250,2,12.325708,136.874320
68260,0,12.324009,136.875500
68270,0,12.322203,136.875500
68280,2,12.320433,136.831349
68290,0,12.318735,136.832528
68300,0,12.316982,136.810843
68310,0,12.315179,136.810843
68320,1,12.313413,136.789004
68330,3,12.311830,136.746964
68340,4,12.310563,136.730682
68350,5,12.309485,136.716493
68360,5,12.308416,136.724618
68370,6,12.307374,136.710830
68380,8,12.306716,136.679108
68390,6,12.305976,136.690868
68400,6,12.305054,136.700613
68410,7,12.304198,136.688893
68420,8,12.303465,136.678531
68430,8,12.302804,136.668973
68440,6,12.302017,136.680200
68450,6,12.301096,136.689940
68460,5,12.300134,136.699217
68470,5,12.299068,136.707334
68480,3,12.297889,136.714199
68490,2,12.296403,136.695445
68500,3,12.295022,136.655691
68510,3,12.293666,136.660559
68520,3,12.292309,136.665427
68530,3,12.290953,136.670294
68540,2,12.289387,136.650642
68550,2,12.287891,136.609623
68560,2,12.286393,136.590742
68570,2,12.284917,136.549971
68580,2,12.283418,136.553213
68590,3,12.281856,136.489389
68600,1,12.280446,136.471505
68610,0,12.278670,136.471663
68620,1,12.276919,136.449978
68630,4,12.275569,136.388590
68640,3,12.274338,136.394779
68650,4,12.272998,136.377686
68660,4,12.271870,136.362943
68670,4,12.270666,136.369416
68680,2,12.269365,136.352754
68690,3,12.268014,136.335527
68700,3,12.266665,136.340380
68710,0,12.265040,136.342159
68720,1,12.263348,136.321142
68730,0,12.261579,136.321307
68740,2,12.259943,136.278860
68750,1,12.258400,136.259499
68760,2,12.256853,136.240097
68770,0,12.255210,136.241642
68780,0,12.253428,136.241642
68790,0,12.251762,136.198886
68800,0,12.250026,136.177372
68810,1,12.248332,136.156342
68820,2,12.246734,136.092403
68830,4,12.245528,136.032871
68840,4,12.244246,136.016442
68850,5,12.243089,136.001397
68860,4,12.242064,135.987822
68870,2,12.240729,135.992737
68880,1,12.239120,135.994615
68890,2,12.237504,135.974457
68900,1,12.235926,135.976662
68910,0,12.234202,135.977231
68920,1,12.232515,135.956282
68930,0,12.230784,135.956767
68940,0,12.229038,135.935165
68950,0,12.227265,135.935165
68960,0,12.225492,135.935165
68970,1,12.223822,135.914400
68980,1,12.222195,135.916012
68990,4,12.220849,135.855038
69000,5,12.219798,135.819273
69010,5,12.218752,135.827328
69020,5,12.217811,135.814679
69030,5,12.216766,135.822732
69040,6,12.215775,135.809519
69050,9,12.215066,135.755722
69060,10,12.214670,135.749128
69070,9,12.214320,135.764899
69080,9,12.213810,135.735201
69090,9,12.213372,135.728146
69100,11,12.213095,135.701054
69110,11,12.212863,135.696294
69120,10,12.212649,135.713554
69130,8,12.212148,135.727621
69140,8,12.211589,135.719225
69150,9,12.210964,135.688283
69160,9,12.210510,135.681057
69170,8,12.209990,135.694888
69180,8,12.209381,135.707742
69190,8,12.208787,135.698955
69200,8,12.208149,135.689676
69210,9,12.207564,135.659206
69220,9,12.207101,135.673657
69230,9,12.206707,135.667089
69240,8,12.206300,135.660384
69250,6,12.205528,135.671397
69260,5,12.204565,135.680286
69270,5,12.203456,135.665763
69280,3,12.202167,135.649247
69290,0,12.200679,135.652290
69300,0,12.198960,135.630979
69310,1,12.197263,135.609928
69320,3,12.195758,135.569263
69330,1,12.194377,135.573465
69340,2,12.192829,135.554075
69350,3,12.191471,135.536797
69360,2,12.190074,135.540807
69370,3,12.188691,135.501525
69380,2,12.187277,135.505334
69390,2,12.185809,135.508539
69400,1,12.184218,135.488665
69410,2,12.182725,135.469868
69420,3,12.181352,135.409035
69430,3,12.180029,135.413839
69440,3,12.178626,135.396055
69450,2,12.177286,135.378984
69460,2,12.175821,135.382185
69470,2,12.174403,135.364245
69480,4,12.173101,135.282634
69490,1,12.171847,135.288177
69500,0,12.170155,135.288831
69510,0,12.168404,135.288831
69520,1,12.166772,135.268512
69530,2,12.165233,135.249224
69540,2,12.163828,135.231428
69550,0,12.162142,135.232131
69560,1,12.160442,135.211054
69570,1,12.158832,135.169374
69580,3,12.157383,135.107923
69590,2,12.155942,135.111328
69600,0,12.154308,135.112578
69610,0,12.152565,135.091036
69620,2,12.150878,135.048549
69630,1,12.149313,135.050556
69640,1,12.147637,135.029754
69650,2,12.146012,134.987994
69660,2,12.144494,134.968962
69670,1,12.142982,134.971531
69680,1,12.141321,134.950909
69690,2,12.139776,134.910062
69700,3,12.138225,134.869164
69710,2,12.136907,134.873875
69720,3,12.135485,134.855914
69730,3,12.134175,134.860695
69740,3,12.132985,134.802356
69750,4,12.131748,134.786461
69760,5,12.130654,134.750704
69770,5,12.129537,134.714713
69780,4,12.128480,134.722279
69790,5,12.127331,134.707379
69800,3,12.126096,134.670093
69810,5,12.124894,134.633193
69820,9,12.124313,134.539019
69830,9,12.123865,134.553323
69840,8,12.123297,134.566289
69850,8,12.122712,134.536289
69860,7,12.122105,134.548815
69870,6,12.121247,134.558554
69880,6,12.120371,134.568087
69890,4,12.119282,134.553868
69900,4,12.118089,134.538500
69910,5,12.117002,134.502957
69920,4,12.115857,134.488134
69930,3,12.114668,134.494163
69940,3,12.113363,134.477557
69950,4,12.112171,134.462203
69960,2,12.110843,134.466680
69970,2,12.109456,134.449166
69980,1,12.107888,134.450966
69990,0,12.106233,134.451803
70000,1,12.104620,134.410438
70010,1,12.102962,134.389903
70020,0,12.101257,134.390166
70030,1,12.099554,134.369140
70040,1,12.097970,134.370726
70050,0,12.096277,134.371111
70060,0,12.094557,134.349872
70070,1,12.092884,134.307874
70080,2,12.091311,134.288290
70090,4,12.090011,134.250451
70100,4,12.088857,134.256788
70110,4,12.087662,134.241400
70120,2,12.086336,134.245821
70130,1,12.084781,134.247691
70140,0,12.083136,134.227301
70150,1,12.081457,134.185279
70160,0,12.079831,134.186345
70170,1,12.078120,134.165220
70180,0,12.076456,134.165852
70190,1,12.074747,134.144748
70200,1,12.073226,134.125723
70210,0,12.071534,134.126028
70220,0,12.069814,134.126028
70230,0,12.068140,134.084079
70240,0,12.066422,134.084079
70250,0,12.064704,134.084079
70260,1,12.063023,134.042069
70270,1,12.061512,134.023158
70280,1,12.059978,134.003988
70290,0,12.058311,134.004534
70300,0,12.056604,133.983441
70310,0,12.054950,133.962945
70320,0,12.053236,133.962945
70330,0,12.051522,133.962945
70340,0,12.049809,133.962945
70350,1,12.048223,133.943184
70360,0,12.046591,133.944086
70370,2,12.045022,133.903346
70380,2,12.043602,133.885435
70390,2,12.042265,133.868454
70400,1,12.040797,133.850010
70410,1,12.039339,133.831684
70420,2,12.037880,133.792218
70430,2,12.036455,133.795374
70440,1,12.035014,133.777246
70450,2,12.033517,133.758485
70460,0,12.032002,133.739532
70470,1,12.030395,133.719550
70480,0,12.028770,133.720464
70490,0,12.027064,133.720464
70500,1,12.025476,133.700691
70510,2,12.023935,133.681438
70520,2,12.022517,133.663549
70530,6,12.021373,133.585537
70540,4,12.020311,133.592678
70550,5,12.019280,133.579115
70560,7,12.018530,133.547629
70570,8,12.017954,133.539133
70580,9,12.017445,133.531374
70590,9,12.016983,133.524139
70600,10,12.016645,133.476269
70610,10,12.016360,133.492002
70620,9,12.015939,133.506230
70630,8,12.015460,133.519817
70640,8,12.014892,133.532403
70650,5,12.014105,133.542564
70660,6,12.013251,133.530957
70670,6,12.012426,133.519684
70680,6,12.011584,133.508218
70690,5,12.010689,133.496166
70700,4,12.009579,133.502705
70710,4,12.008337,133.486795
70720,5,12.007241,133.472501
70730,7,12.006453,133.440670
70740,7,12.005789,133.431191
70750,5,12.004883,133.439985
70760,4,12.003786,133.425680
70770,5,12.002693,133.411431
70780,5,12.001719,133.398508
70790,5,12.000730,133.406360
70800,6,11.999806,133.393979
70810,8,11.999100,133.363092
70820,8,11.998535,133.375649
70830,7,11.997934,133.366860
70840,7,11.997228,133.377846
70850,6,11.996445,133.387968
70860,7,11.995653,133.377058
70870,8,11.995005,133.367745
70880,9,11.994513,133.360171
70890,5,11.993852,133.350720
70900,5,11.992753,133.336396
70910,5,11.991767,133.344237
70920,5,11.990781,133.352077
70930,6,11.989849,133.339607
70940,6,11.989005,133.349014
70950,5,11.988006,133.335796
70960,5,11.986916,133.321565
70970,4,11.985806,133.307105
70980,9,11.984935,133.211824
70990,9,11.984427,133.204078
71000,8,11.983966,133.217717
71010,8,11.983405,133.230242
71020,8,11.982856,133.222045
71030,10,11.982354,133.172683
71040,11,11.982076,133.146678
71050,9,11.981768,133.141167
71060,9,11.981292,133.133797
71070,8,11.980740,133.146392
71080,6,11.980010,133.157017
71090,5,11.979090,133.144703
71100,7,11.978179,133.111676
71110,6,11.977363,133.121336
71120,5,11.976493,133.130377
71130,5,11.975466,133.096083
71140,5,11.974486,133.103895
71150,5,11.973437,133.090153
71160,4,11.972411,133.097450
71170,2,11.971196,133.102642
71180,2,11.969895,133.086085
71190,1,11.968392,133.067290
71200,0,11.966725,133.067444
71210,1,11.965074,133.046984
71220,0,11.963468,133.047808
71230,0,11.961871,133.027955
71240,0,11.960210,133.007395
71250,0,11.958532,133.007395
71260,0,11.956853,133.007395
71270,1,11.955179,132.986667
71280,0,11.953601,132.987777
71290,0,11.951924,132.987777
71300,3,11.950505,132.928400
71310,4,11.949310,132.913014
71320,4,11.948196,132.919253
71330,4,11.947112,132.905101
71340,5,11.946037,132.870326
71350,5,11.945071,132.836781
71360,4,11.943953,132.822269
71370,5,11.942951,132.809040
71380,6,11.942094,132.797430
71390,8,11.941276,132.765563
71400,6,11.940603,132.776676
71410,8,11.940008,132.747308
71420,8,11.939489,132.739466
71430,9,11.939068,132.732710
71440,6,11.938448,132.744393
71450,10,11.937869,132.673933
71460,8,11.937344,132.686665
71470,7,11.936600,132.676328
71480,6,11.935905,132.687170
71490,8,11.935298,132.657722
71500,7,11.934746,132.670144
71510,8,11.934077,132.640012
71520,9,11.933621,132.632875
71530,3,11.932912,132.643545
71540,3,11.931664,132.648207
71550,4,11.930441,132.632547
71560,3,11.929346,132.618303
71570,4,11.928106,132.602441
71580,3,11.926998,132.608654
71590,5,11.925975,132.554040
71600,3,11.924932,132.560960
71610,4,11.923695,132.545145
71620,3,11.922463,132.549949
71630,4,11.921342,132.535422
71640,3,11.920210,132.541342
71650,2,11.918882,132.545071
71660,1,11.917400,132.547088
71670,2,11.916011,132.529568
71680,2,11.914607,132.470768
71690,2,11.913165,132.452665
71700,1,11.911635,132.433593
71710,0,11.910044,132.413834
71720,0,11.908383,132.413834
71730,2,11.906791,132.373550
71740,0,11.905211,132.374427
71750,1,11.903629,132.354783
71760,1,11.902110,132.356333
71770,1,11.900558,132.337007
71780,0,11.898971,132.337797
71790,0,11.897378,132.318014
71800,0,11.895721,132.318014
71810,1,11.894225,132.278818
71820,0,11.892627,132.279464
71830,1,11.891126,132.219749
71840,0,11.889521,132.220312
71850,1,11.887988,132.180735
71860,0,11.886408,132.181571
71870,1,11.884819,132.161831
71880,1,11.883381,132.143780
71890,0,11.881734,132.123415
71900,0,11.880107,132.103257
71910,1,11.878593,132.084369
71920,1,11.877080,132.085915
71930,2,11.875632,132.067749
71940,2,11.874169,132.049424
71950,1,11.872786,132.052402
71960,2,11.871279,132.013171
71970,0,11.869714,132.014115
71980,0,11.868065,132.014115
71990,0,11.866417,132.014115
72000,0,11.864769,132.014115
72010,1,11.863130,131.993817
72020,0,11.861501,131.994017
72030,1,11.859917,131.974323
72040,0,11.858297,131.954235
72050,1,11.856680,131.934180
72060,1,11.855174,131.935725
72070,0,11.853605,131.936568
72080,1,11.852005,131.896326
72090,1,11.850499,131.897870
72100,2,11.849031,131.879457
72110,2,11.847597,131.861433
72120,4,11.846387,131.805217
72130,4,11.845299,131.811388
72140,3,11.844161,131.796668
72150,3,11.842936,131.801295
72160,3,11.841670,131.785150
72170,4,11.840561,131.770741
72180,5,11.839572,131.757675
72190,5,11.838629,131.745126
72200,5,11.837583,131.731427
72210,6,11.836659,131.719083
72220,8,11.836066,131.669853
72230,7,11.835468,131.681431
72240,7,11.834876,131.652519
72250,5,11.834164,131.642546
72260,6,11.833201,131.609529
72270,7,11.832431,131.598919
